year,sex,age,level1,level2,level3,level4,icd,total
1996,F,92,01,01.002,01.002.000800,01.002.000800.1,C64,2
1996,F,92,01,01.008,01.008.005500,01.008.005500.5,C64,2
1996,F,92,01,01.002,01.002.000500,01.002.000500.7,C672,2
1996,F,92,01,01.008,01.008.007800,01.008.007800.6,C679,2
1996,F,92,01,01.011,01.011.013100,01.011.013100.3,C679,2
1996,F,93,01,01.008,01.008.008700,01.008.008700.3,C340,2
1996,F,93,01,01.009,01.009.003100,01.009.003100.1,C341,2
1996,F,93,01,01.004,01.004.011700,01.004.011700.7,C349,2
1996,F,93,01,01.008,01.008.008700,01.008.008700.7,C349,4
1996,F,93,01,01.008,01.008.010700,01.008.010700.2,C349,2
1996,F,93,01,01.008,01.008.007700,01.008.007700.7,C504,2
1996,F,93,01,01.008,01.008.009500,01.008.009500.2,C504,2
1996,F,93,01,01.011,01.011.013000,01.011.013000.3,C504,2
1996,F,93,01,01.008,01.008.008800,01.008.008800.6,C506,2
1996,F,93,01,01.002,01.002.000800,01.002.000800.2,C509,6
1996,F,93,01,01.002,01.002.001300,01.002.001300.6,C509,2
1996,F,93,01,01.002,01.002.002100,01.002.002100.1,C509,2
1996,F,93,01,01.008,01.008.004400,01.008.004400.7,C509,2
1996,F,93,01,01.008,01.008.006400,01.008.006400.2,C509,2
1996,F,93,01,01.008,01.008.006800,01.008.006800.2,C509,2
1996,F,93,01,01.008,01.008.007500,01.008.007500.2,C509,2
1996,F,93,01,01.008,01.008.009200,01.008.009200.5,C509,2
1996,F,93,01,01.008,01.008.009900,01.008.009900.2,C509,4
1996,F,93,01,01.011,01.011.012800,01.011.012800.7,C509,2
1996,F,93,01,01.011,01.011.013400,01.011.013400.4,C509,2
1996,F,93,01,01.011,01.011.014000,01.011.014000.2,C509,4
1996,F,93,01,01.011,01.011.014900,01.011.014900.7,C509,2
1996,F,93,01,01.011,01.011.015100,01.011.015100.5,C509,2
1996,F,93,01,01.018,01.018.019500,01.018.019500.3,C509,2
1996,F,93,01,01.008,01.008.002900,01.008.002900.5,C65,2
1996,F,93,01,01.001,01.001.000100,01.001.000100.1,C679,2
1996,F,93,01,01.008,01.008.005200,01.008.005200.4,C679,2
1996,F,93,01,01.008,01.008.007200,01.008.007200.4,C679,2
1996,F,93,01,01.008,01.008.007600,01.008.007600.2,C679,2
1996,F,93,01,01.011,01.011.013600,01.011.013600.2,C679,2
1996,F,93,01,01.014,01.014.017200,01.014.017200.1,C679,2
1996,F,94,01,01.007,01.007.012400,01.007.012400.1,C349,2
1996,F,94,01,01.008,01.008.004100,01.008.004100.6,C349,2
1996,F,94,01,01.008,01.008.005500,01.008.005500.7,C349,4
1996,F,94,01,01.008,01.008.006800,01.008.006800.3,C349,2
1996,F,94,01,01.008,01.008.007800,01.008.007800.2,C349,2
1996,F,94,01,01.008,01.008.010600,01.008.010600.5,C349,2
1996,F,94,01,01.009,01.009.003100,01.009.003100.3,C349,2
1996,F,94,01,01.011,01.011.015100,01.011.015100.4,C349,2
1996,F,94,01,01.014,01.014.017700,01.014.017700.6,C349,2
1996,F,94,01,01.008,01.008.007700,01.008.007700.3,C501,2
1996,F,94,01,01.008,01.008.007600,01.008.007600.2,C503,2
1996,F,94,01,01.011,01.011.013800,01.011.013800.3,C505,2
1996,F,94,01,01.011,01.011.015200,01.011.015200.3,C505,2
1996,F,94,01,01.002,01.002.002100,01.002.002100.3,C509,2
1996,F,94,01,01.002,01.002.002200,01.002.002200.4,C509,2
1996,F,94,01,01.004,01.004.011700,01.004.011700.6,C509,2
1996,F,94,01,01.008,01.008.004100,01.008.004100.5,C509,2
1996,F,94,01,01.008,01.008.005100,01.008.005100.1,C509,2
1996,F,94,01,01.008,01.008.006300,01.008.006300.4,C509,2
1996,F,94,01,01.008,01.008.006300,01.008.006300.7,C509,2
1996,F,94,01,01.008,01.008.007800,01.008.007800.5,C509,2
1996,F,94,01,01.008,01.008.010500,01.008.010500.4,C509,2
1996,F,94,01,01.011,01.011.013600,01.011.013600.1,C509,2
1996,F,94,01,01.011,01.011.015300,01.011.015300.5,C509,2
1996,F,94,01,01.014,01.014.018600,01.014.018600.1,C509,2
1996,F,94,01,01.016,01.016.017000,01.016.017000.1,C509,2
1996,F,94,01,01.008,01.008.007500,01.008.007500.8,C64,4
1996,F,94,01,01.008,01.008.008900,01.008.008900.7,C64,2
1996,F,94,01,01.008,01.008.003900,01.008.003900.5,C679,2
1996,F,94,01,01.008,01.008.005700,01.008.005700.3,C679,2
1996,F,94,01,01.008,01.008.006700,01.008.006700.1,C679,2
1996,F,94,01,01.008,01.008.006700,01.008.006700.2,C679,4
1996,F,94,01,01.008,01.008.006800,01.008.006800.3,C679,2
1996,F,94,01,01.008,01.008.007700,01.008.007700.5,C679,2
1996,F,94,01,01.008,01.008.009600,01.008.009600.9,C679,2
1996,F,94,01,01.011,01.011.013500,01.011.013500.4,C679,2
1996,F,94,01,01.014,01.014.017800,01.014.017800.3,C679,2
1996,F,94,01,01.008,01.008.003600,01.008.003600.1,C719,2
1996,F,95,01,01.008,01.008.007600,01.008.007600.2,C341,2
1996,F,95,01,01.001,01.001.000100,01.001.000100.1,C349,2
1996,F,95,01,01.008,01.008.006800,01.008.006800.6,C349,2
1996,F,95,01,01.008,01.008.008800,01.008.008800.5,C349,2
1996,F,95,01,01.018,01.018.019300,01.018.019300.2,C349,2
1996,F,95,01,01.008,01.008.007900,01.008.007900.1,C502,2
1996,F,95,01,01.008,01.008.008800,01.008.008800.5,C504,2
1996,F,95,01,01.008,01.008.009000,01.008.009000.5,C504,2
1996,F,95,01,01.008,01.008.009300,01.008.009300.3,C504,2
1996,F,95,01,01.008,01.008.007700,01.008.007700.1,C508,2
1996,F,95,01,01.004,01.004.011500,01.004.011500.8,C509,2
1996,F,95,01,01.008,01.008.003901,01.008.003901.9,C509,2
1996,F,95,01,01.008,01.008.005400,01.008.005400.4,C509,4
1996,F,95,01,01.008,01.008.006100,01.008.006100.3,C509,4
1996,F,95,01,01.008,01.008.007000,01.008.007000.3,C509,2
1996,F,95,01,01.008,01.008.008800,01.008.008800.2,C509,4
1996,F,95,01,01.011,01.011.013400,01.011.013400.3,C509,2
1996,F,95,01,01.011,01.011.014600,01.011.014600.3,C509,2
1996,F,95,01,01.014,01.014.017900,01.014.017900.2,C509,2
1996,F,95,01,01.014,01.014.018100,01.014.018100.6,C509,2
1996,F,95,01,01.014,01.014.018400,01.014.018400.6,C509,2
1996,F,95,01,01.015,01.015.016200,01.015.016200.3,C509,2
1996,F,95,01,01.018,01.018.019100,01.018.019100.2,C509,4
1996,F,95,01,01.018,01.018.019500,01.018.019500.1,C64,2
1996,F,95,01,01.013,01.013.016200,01.013.016200.1,C65,2
1996,F,95,01,01.008,01.008.007600,01.008.007600.8,C679,2
1996,F,95,01,01.011,01.011.014500,01.011.014500.2,C679,2
1996,F,95,01,01.014,01.014.017800,01.014.017800.5,C679,2
1996,F,96,01,01.008,01.008.003800,01.008.003800.1,C229,2
1996,F,96,01,01.014,01.014.017800,01.014.017800.2,C341,2
1996,F,96,01,01.008,01.008.004600,01.008.004600.4,C349,2
1996,F,96,01,01.008,01.008.007800,01.008.007800.3,C349,2
1996,F,96,01,01.011,01.011.014300,01.011.014300.4,C349,2
1996,F,96,01,01.008,01.008.007700,01.008.007700.3,C500,2
1996,F,96,01,01.002,01.002.001000,01.002.001000.3,C504,2
1996,F,96,01,01.011,01.011.015500,01.011.015500.2,C504,2
1996,F,96,01,01.008,01.008.009500,01.008.009500.2,C505,2
1996,F,96,01,01.008,01.008.008800,01.008.008800.4,C508,2
1996,F,96,01,01.008,01.008.009100,01.008.009100.6,C508,2
1996,F,96,01,01.002,01.002.000300,01.002.000300.2,C509,2
1996,F,96,01,01.002,01.002.001600,01.002.001600.6,C509,2
1996,F,96,01,01.002,01.002.002300,01.002.002300.7,C509,2
1996,F,96,01,01.004,01.004.011300,01.004.011300.4,C509,2
1996,F,96,01,01.005,01.005.002400,01.005.002400.2,C509,2
1996,F,96,01,01.008,01.008.004300,01.008.004300.1,C509,2
1996,F,96,01,01.008,01.008.005400,01.008.005400.2,C509,2
1996,F,96,01,01.008,01.008.005700,01.008.005700.4,C509,2
1996,F,96,01,01.008,01.008.006700,01.008.006700.5,C509,2
1996,F,96,01,01.008,01.008.006800,01.008.006800.5,C509,6
1996,F,96,01,01.008,01.008.006800,01.008.006800.6,C509,4
1996,F,96,01,01.008,01.008.008800,01.008.008800.6,C509,4
1996,F,96,01,01.009,01.009.002800,01.009.002800.1,C509,2
1996,F,96,01,01.011,01.011.013000,01.011.013000.3,C509,2
1996,F,96,01,01.011,01.011.013500,01.011.013500.2,C509,2
1996,F,96,01,01.011,01.011.014000,01.011.014000.1,C509,2
1996,F,96,01,01.011,01.011.014600,01.011.014600.4,C509,2
1996,F,96,01,01.011,01.011.015300,01.011.015300.2,C509,2
1996,F,96,01,01.017,01.017.018900,01.017.018900.1,C509,4
1996,F,96,01,01.008,01.008.009500,01.008.009500.4,C64,2
1996,F,96,01,01.002,01.002.000700,01.002.000700.3,C679,2
1996,F,96,01,01.002,01.002.001300,01.002.001300.3,C679,2
1996,F,96,01,01.008,01.008.007800,01.008.007800.1,C679,2
1996,F,96,01,01.011,01.011.015100,01.011.015100.4,C679,2
1996,F,96,01,01.013,01.013.016700,01.013.016700.7,C679,2
1996,F,97,01,01.008,01.008.007800,01.008.007800.2,C221,2
1996,F,97,01,01.008,01.008.004500,01.008.004500.4,C341,2
1996,F,97,01,01.002,01.002.001900,01.002.001900.8,C349,2
1996,F,97,01,01.008,01.008.003700,01.008.003700.1,C349,2
1996,F,97,01,01.008,01.008.003800,01.008.003800.7,C349,2
1996,F,97,01,01.008,01.008.006700,01.008.006700.5,C349,2
1996,F,97,01,01.008,01.008.009000,01.008.009000.1,C349,2
1996,F,97,01,01.008,01.008.008000,01.008.008000.1,C502,2
1996,F,97,01,01.018,01.018.019100,01.018.019100.5,C502,2
1996,F,97,01,01.008,01.008.008900,01.008.008900.7,C504,2
1996,F,97,01,01.008,01.008.007800,01.008.007800.3,C505,2
1996,F,97,01,01.011,01.011.013700,01.011.013700.4,C508,2
1996,F,97,01,01.002,01.002.001800,01.002.001800.3,C509,2
1996,F,97,01,01.004,01.004.011300,01.004.011300.2,C509,2
1996,F,97,01,01.004,01.004.011600,01.004.011600.2,C509,2
1996,F,97,01,01.004,01.004.011700,01.004.011700.1,C509,2
1996,F,97,01,01.004,01.004.011800,01.004.011800.1,C509,2
1996,F,97,01,01.008,01.008.002900,01.008.002900.6,C509,2
1996,F,97,01,01.008,01.008.004300,01.008.004300.5,C509,4
1996,F,97,01,01.008,01.008.004400,01.008.004400.3,C509,2
1996,F,97,01,01.008,01.008.004700,01.008.004700.6,C509,2
1996,F,97,01,01.008,01.008.004900,01.008.004900.5,C509,2
1996,F,97,01,01.008,01.008.005300,01.008.005300.1,C509,2
1996,F,97,01,01.008,01.008.005900,01.008.005900.1,C509,2
1996,F,97,01,01.008,01.008.005900,01.008.005900.2,C509,4
1996,F,97,01,01.008,01.008.008900,01.008.008900.2,C509,4
1996,F,97,01,01.011,01.011.013500,01.011.013500.5,C509,2
1996,F,97,01,01.014,01.014.017300,01.014.017300.1,C509,2
1996,F,97,01,01.014,01.014.017800,01.014.017800.4,C509,2
1996,F,97,01,01.016,01.016.017100,01.016.017100.1,C509,4
1996,F,97,01,01.008,01.008.008700,01.008.008700.6,C672,2
1996,F,97,01,01.008,01.008.007500,01.008.007500.1,C679,2
1996,F,97,01,01.008,01.008.009400,01.008.009400.6,C679,2
1996,F,97,01,01.009,01.009.003100,01.009.003100.3,C679,2
1996,F,97,01,01.012,01.012.015900,01.012.015900.2,C679,2
1996,F,97,01,01.014,01.014.018400,01.014.018400.5,C719,2
1996,F,98,01,01.008,01.008.007600,01.008.007600.3,C221,2
1996,F,98,01,01.018,01.018.019400,01.018.019400.3,C341,2
1996,F,98,01,01.008,01.008.007700,01.008.007700.4,C343,2
1996,F,98,01,01.008,01.008.009300,01.008.009300.2,C349,2
1996,F,98,01,01.008,01.008.009900,01.008.009900.2,C349,2
1996,F,98,01,01.009,01.009.003100,01.009.003100.2,C349,2
1996,F,98,01,01.011,01.011.013100,01.011.013100.2,C349,2
1996,F,98,01,01.011,01.011.014000,01.011.014000.1,C349,2
1996,F,98,01,01.013,01.013.016600,01.013.016600.6,C349,4
1996,F,98,01,01.014,01.014.017300,01.014.017300.2,C501,2
1996,F,98,01,01.002,01.002.001600,01.002.001600.7,C502,2
1996,F,98,01,01.002,01.002.002300,01.002.002300.2,C503,4
1996,F,98,01,01.008,01.008.008700,01.008.008700.5,C504,2
1996,F,98,01,01.002,01.002.000500,01.002.000500.7,C505,2
1996,F,98,01,01.013,01.013.016700,01.013.016700.7,C505,2
1996,F,98,01,01.002,01.002.001900,01.002.001900.5,C509,2
1996,F,98,01,01.003,01.003.003400,01.003.003400.3,C509,2
1996,F,98,01,01.004,01.004.011500,01.004.011500.6,C509,2
1996,F,98,01,01.008,01.008.001000,01.008.001000.8,C509,2
1996,F,98,01,01.008,01.008.003800,01.008.003800.4,C509,2
1996,F,98,01,01.008,01.008.004200,01.008.004200.5,C509,2
1996,F,98,01,01.008,01.008.006700,01.008.006700.4,C509,2
1996,F,98,01,01.008,01.008.006700,01.008.006700.6,C509,8
1996,F,98,01,01.008,01.008.009200,01.008.009200.7,C509,2
1996,F,98,01,01.008,01.008.009900,01.008.009900.4,C509,2
1996,F,98,01,01.008,01.008.011000,01.008.011000.1,C509,2
1996,F,98,01,01.011,01.011.014100,01.011.014100.7,C509,2
1996,F,98,01,01.013,01.013.016400,01.013.016400.5,C509,2
1996,F,98,01,01.008,01.008.006100,01.008.006100.5,C679,4
1996,F,98,01,01.011,01.011.014100,01.011.014100.6,C679,2
1996,F,99,01,01.002,01.002.000500,01.002.000500.4,C349,2
1996,F,99,01,01.002,01.002.000700,01.002.000700.3,C349,2
1996,F,99,01,01.007,01.007.012100,01.007.012100.1,C349,2
1996,F,99,01,01.008,01.008.005500,01.008.005500.1,C349,2
1996,F,99,01,01.008,01.008.007300,01.008.007300.4,C349,2
1996,F,99,01,01.008,01.008.010700,01.008.010700.4,C349,2
1996,F,99,01,01.011,01.011.014600,01.011.014600.1,C349,2
1996,F,99,01,01.013,01.013.016700,01.013.016700.4,C503,2
1996,F,99,01,01.008,01.008.009000,01.008.009000.1,C504,2
1996,F,99,01,01.002,01.002.000900,01.002.000900.8,C505,2
1996,F,99,01,01.002,01.002.000800,01.002.000800.2,C506,2
1996,F,99,01,01.002,01.002.000600,01.002.000600.7,C509,2
1996,F,99,01,01.002,01.002.000800,01.002.000800.5,C509,4
1996,F,99,01,01.003,01.003.003400,01.003.003400.2,C509,2
1996,F,99,01,01.004,01.004.011600,01.004.011600.5,C509,2
1996,F,99,01,01.008,01.008.003800,01.008.003800.5,C509,2
1996,F,99,01,01.008,01.008.004200,01.008.004200.4,C509,2
1996,F,99,01,01.008,01.008.004500,01.008.004500.2,C509,2
1996,F,99,01,01.008,01.008.005600,01.008.005600.4,C509,2
1996,F,99,01,01.008,01.008.005600,01.008.005600.5,C509,2
1996,F,99,01,01.008,01.008.005900,01.008.005900.7,C509,2
1996,F,99,01,01.008,01.008.006700,01.008.006700.2,C509,6
1996,F,99,01,01.008,01.008.008700,01.008.008700.3,C509,2
1996,F,99,01,01.011,01.011.013500,01.011.013500.4,C509,2
1996,F,99,01,01.011,01.011.013900,01.011.013900.4,C509,2
1996,F,99,01,01.011,01.011.014600,01.011.014600.1,C509,2
1996,F,99,01,01.011,01.011.014800,01.011.014800.7,C509,2
1996,F,99,01,01.014,01.014.018500,01.014.018500.7,C509,2
1996,F,99,01,01.004,01.004.011300,01.004.011300.5,C679,2
1996,F,99,01,01.008,01.008.009100,01.008.009100.2,C679,2
1996,F,99,01,01.011,01.011.014000,01.011.014000.1,C679,2
1996,F,100,01,01.002,01.002.000400,01.002.000400.9,C341,2
1996,F,100,01,01.008,01.008.009500,01.008.009500.2,C349,2
1996,F,100,01,01.013,01.013.016400,01.013.016400.4,C349,2
1996,F,100,01,01.014,01.014.017300,01.014.017300.3,C501,2
1996,F,100,01,01.008,01.008.008100,01.008.008100.2,C504,2
1996,F,100,01,01.002,01.002.000600,01.002.000600.3,C505,2
1996,F,100,01,01.014,01.014.018500,01.014.018500.6,C505,2
1996,F,100,01,01.002,01.002.000400,01.002.000400.5,C509,2
1996,F,100,01,01.002,01.002.000400,01.002.000400.6,C509,2
1996,F,100,01,01.008,01.008.006100,01.008.006100.5,C509,2
1996,F,100,01,01.008,01.008.006300,01.008.006300.2,C509,2
1996,F,100,01,01.008,01.008.008700,01.008.008700.5,C509,4
1996,F,100,01,01.008,01.008.009700,01.008.009700.7,C509,2
1996,F,100,01,01.008,01.008.010200,01.008.010200.8,C509,2
1996,F,100,01,01.011,01.011.013800,01.011.013800.5,C509,2
1996,F,100,01,01.014,01.014.018100,01.014.018100.2,C509,2
1996,F,100,01,01.014,01.014.018400,01.014.018400.8,C509,2
1996,F,100,01,01.014,01.014.018500,01.014.018500.4,C509,2
1996,F,100,01,01.002,01.002.001300,01.002.001300.3,C670,2
1996,F,100,01,01.011,01.011.015000,01.011.015000.6,C673,2
1996,F,100,01,01.008,01.008.009000,01.008.009000.7,C679,2
1996,F,100,01,01.008,01.008.010200,01.008.010200.4,C713,2
1996,M,0,01,01.002,01.002.000600,01.002.000600.2,C64,2
1996,M,0,01,01.011,01.011.013500,01.011.013500.4,C64,2
1996,M,0,01,01.017,01.017.019000,01.017.019000.2,C64,2
1996,M,0,01,01.008,01.008.011000,01.008.011000.3,C715,2
1996,M,0,01,01.014,01.014.017800,01.014.017800.2,C719,2
1996,M,1,01,01.008,01.008.005600,01.008.005600.3,C715,2
1996,M,1,01,01.002,01.002.000600,01.002.000600.4,C716,2
1996,M,1,01,01.018,01.018.019100,01.018.019100.2,C716,2
1996,M,1,01,01.008,01.008.008800,01.008.008800.1,C719,2
1996,M,2,01,01.013,01.013.016700,01.013.016700.2,C679,2
1996,M,2,01,01.011,01.011.013500,01.011.013500.2,C711,2
1996,M,4,01,01.002,01.002.001700,01.002.001700.6,C715,2
1996,M,4,01,01.008,01.008.007700,01.008.007700.1,C716,2
1996,M,6,01,01.011,01.011.015100,01.011.015100.5,C64,2
1996,M,6,01,01.008,01.008.008700,01.008.008700.2,C717,2
1996,M,8,01,01.008,01.008.005500,01.008.005500.4,C716,2
1996,M,8,01,01.014,01.014.018400,01.014.018400.5,C716,2
1996,M,12,01,01.014,01.014.018800,01.014.018800.2,C716,2
1996,M,13,01,01.002,01.002.000400,01.002.000400.8,C716,2
1996,M,16,01,01.014,01.014.018000,01.014.018000.2,C349,2
1996,M,16,01,01.008,01.008.003800,01.008.003800.4,C509,2
1996,M,20,01,01.011,01.011.014100,01.011.014100.3,C220,2
1996,M,21,01,01.008,01.008.004100,01.008.004100.6,C710,2
1996,M,22,01,01.002,01.002.002100,01.002.002100.8,C712,2
1996,M,22,01,01.008,01.008.005500,01.008.005500.4,C714,2
1996,M,22,01,01.008,01.008.005100,01.008.005100.1,C719,2
1996,M,24,01,01.002,01.002.000500,01.002.000500.4,C343,2
1996,M,24,01,01.015,01.015.016900,01.015.016900.2,C343,2
1996,M,25,01,01.011,01.011.013900,01.011.013900.3,C679,2
1996,M,25,01,01.002,01.002.000900,01.002.000900.8,C711,2
1996,M,26,01,01.008,01.008.007600,01.008.007600.1,C719,2
1996,M,27,01,01.018,01.018.019300,01.018.019300.2,C64,2
1996,M,28,01,01.014,01.014.018800,01.014.018800.2,C341,2
1996,M,28,01,01.008,01.008.010900,01.008.010900.7,C717,2
1996,M,28,01,01.011,01.011.012900,01.011.012900.7,C719,2
1996,M,29,01,01.002,01.002.000400,01.002.000400.8,C341,2
1996,M,29,01,01.002,01.002.000700,01.002.000700.3,C64,2
1996,M,30,01,01.008,01.008.007800,01.008.007800.8,C221,2
1996,M,30,01,01.002,01.002.000400,01.002.000400.8,C343,2
1996,M,30,01,01.008,01.008.009700,01.008.009700.3,C343,2
1996,M,31,01,01.011,01.011.014100,01.011.014100.7,C713,2
1996,M,32,01,01.008,01.008.005500,01.008.005500.3,C340,2
1996,M,32,01,01.002,01.002.001400,01.002.001400.3,C341,2
1996,M,32,01,01.008,01.008.008500,01.008.008500.5,C679,2
1996,M,32,01,01.008,01.008.004200,01.008.004200.5,C719,2
1996,M,32,01,01.008,01.008.006600,01.008.006600.3,C719,2
1996,M,33,01,01.014,01.014.018800,01.014.018800.2,C343,2
1996,M,33,01,01.002,01.002.000400,01.002.000400.8,C672,2
1996,M,33,01,01.011,01.011.015100,01.011.015100.6,C679,2
1996,M,33,01,01.008,01.008.010500,01.008.010500.6,C711,2
1996,M,34,01,01.014,01.014.018800,01.014.018800.2,C672,2
1996,M,34,01,01.008,01.008.004800,01.008.004800.2,C712,2
1996,M,35,01,01.011,01.011.015400,01.011.015400.4,C712,2
1996,M,35,01,01.014,01.014.018400,01.014.018400.1,C719,2
1996,M,36,01,01.008,01.008.007800,01.008.007800.6,C349,2
1996,M,36,01,01.008,01.008.003800,01.008.003800.6,C64,2
1996,M,36,01,01.008,01.008.004500,01.008.004500.3,C64,2
1996,M,36,01,01.008,01.008.007800,01.008.007800.1,C64,2
1996,M,36,01,01.008,01.008.008700,01.008.008700.6,C679,2
1996,M,36,01,01.008,01.008.010300,01.008.010300.1,C719,2
1996,M,37,01,01.014,01.014.017200,01.014.017200.3,C223,2
1996,M,37,01,01.011,01.011.013900,01.011.013900.6,C341,2
1996,M,37,01,01.008,01.008.004400,01.008.004400.7,C64,2
1996,M,37,01,01.014,01.014.017700,01.014.017700.7,C679,2
1996,M,37,01,01.009,01.009.002800,01.009.002800.5,C711,2
1996,M,38,01,01.002,01.002.001200,01.002.001200.5,C349,2
1996,M,38,01,01.004,01.004.011600,01.004.011600.1,C711,2
1996,M,38,01,01.008,01.008.007200,01.008.007200.5,C711,2
1996,M,38,01,01.008,01.008.008700,01.008.008700.8,C713,2
1996,M,38,01,01.014,01.014.018000,01.014.018000.2,C713,2
1996,M,39,01,01.008,01.008.008500,01.008.008500.7,C340,2
1996,M,39,01,01.008,01.008.008800,01.008.008800.6,C711,2
1996,M,39,01,01.011,01.011.013900,01.011.013900.7,C713,2
1996,M,39,01,01.008,01.008.006200,01.008.006200.2,C714,2
1996,M,40,01,01.008,01.008.010700,01.008.010700.1,C221,2
1996,M,40,01,01.008,01.008.003700,01.008.003700.6,C679,2
1996,M,40,01,01.014,01.014.017700,01.014.017700.7,C679,2
1996,M,40,01,01.006,01.006.002500,01.006.002500.3,C719,2
1996,M,40,01,01.008,01.008.005400,01.008.005400.5,C719,2
1996,M,41,01,01.008,01.008.007400,01.008.007400.7,C349,2
1996,M,41,01,01.007,01.007.012100,01.007.012100.1,C64,2
1996,M,41,01,01.008,01.008.005600,01.008.005600.1,C64,2
1996,M,41,01,01.008,01.008.008500,01.008.008500.8,C64,2
1996,M,41,01,01.014,01.014.017300,01.014.017300.5,C679,2
1996,M,41,01,01.002,01.002.000800,01.002.000800.3,C711,2
1996,M,41,01,01.018,01.018.019500,01.018.019500.3,C711,2
1996,M,41,01,01.011,01.011.013700,01.011.013700.3,C714,2
1996,M,42,01,01.011,01.011.013700,01.011.013700.3,C343,2
1996,M,42,01,01.008,01.008.009500,01.008.009500.2,C64,2
1996,M,42,01,01.002,01.002.002300,01.002.002300.1,C676,2
1996,M,42,01,01.014,01.014.017800,01.014.017800.3,C679,2
1996,M,42,01,01.002,01.002.001600,01.002.001600.1,C711,2
1996,M,43,01,01.004,01.004.011900,01.004.011900.3,C341,2
1996,M,43,01,01.008,01.008.006700,01.008.006700.3,C341,2
1996,M,43,01,01.004,01.004.011200,01.004.011200.6,C342,2
1996,M,43,01,01.008,01.008.007800,01.008.007800.6,C64,2
1996,M,43,01,01.011,01.011.013500,01.011.013500.2,C64,4
1996,M,43,01,01.014,01.014.017200,01.014.017200.7,C64,2
1996,M,43,01,01.008,01.008.007800,01.008.007800.7,C65,2
1996,M,43,01,01.002,01.002.000700,01.002.000700.1,C674,2
1996,M,43,01,01.018,01.018.019200,01.018.019200.3,C674,2
1996,M,43,01,01.008,01.008.010700,01.008.010700.1,C713,2
1996,M,43,01,01.008,01.008.010700,01.008.010700.8,C714,2
1996,M,43,01,01.004,01.004.011900,01.004.011900.1,C715,2
1996,M,44,01,01.008,01.008.005900,01.008.005900.6,C342,2
1996,M,44,01,01.011,01.011.014700,01.011.014700.3,C64,2
1996,M,45,01,01.014,01.014.017700,01.014.017700.8,C341,2
1996,M,45,01,01.004,01.004.011700,01.004.011700.4,C343,2
1996,M,45,01,01.008,01.008.005500,01.008.005500.4,C349,2
1996,M,45,01,01.002,01.002.002000,01.002.002000.3,C64,2
1996,M,45,01,01.007,01.007.012000,01.007.012000.3,C64,2
1996,M,45,01,01.018,01.018.019500,01.018.019500.1,C675,2
1996,M,45,01,01.004,01.004.011400,01.004.011400.4,C679,2
1996,M,45,01,01.008,01.008.008800,01.008.008800.2,C679,2
1996,M,45,01,01.011,01.011.015000,01.011.015000.1,C679,4
1996,M,45,01,01.008,01.008.008500,01.008.008500.3,C710,2
1996,M,45,01,01.008,01.008.007600,01.008.007600.5,C719,2
1996,M,45,01,01.014,01.014.018700,01.014.018700.2,C719,2
1996,M,46,01,01.014,01.014.017300,01.014.017300.2,C220,2
1996,M,46,01,01.008,01.008.005500,01.008.005500.7,C340,2
1996,M,46,01,01.003,01.003.003300,01.003.003300.1,C341,2
1996,M,46,01,01.008,01.008.005500,01.008.005500.5,C341,2
1996,M,46,01,01.008,01.008.010700,01.008.010700.9,C341,2
1996,M,46,01,01.013,01.013.016100,01.013.016100.1,C341,2
1996,M,46,01,01.008,01.008.009400,01.008.009400.6,C343,2
1996,M,46,01,01.004,01.004.011800,01.004.011800.1,C349,2
1996,M,46,01,01.007,01.007.012100,01.007.012100.1,C349,2
1996,M,46,01,01.009,01.009.002900,01.009.002900.2,C349,2
1996,M,46,01,01.002,01.002.000800,01.002.000800.1,C675,2
1996,M,46,01,01.008,01.008.010400,01.008.010400.5,C679,2
1996,M,46,01,01.008,01.008.004300,01.008.004300.2,C711,2
1996,M,46,01,01.002,01.002.002100,01.002.002100.7,C712,2
1996,M,46,01,01.008,01.008.005500,01.008.005500.1,C712,2
1996,M,46,01,01.008,01.008.007700,01.008.007700.1,C719,2
1996,M,46,01,01.008,01.008.009500,01.008.009500.3,C719,2
1996,M,47,01,01.008,01.008.006800,01.008.006800.1,C220,2
1996,M,47,01,01.008,01.008.008200,01.008.008200.2,C221,2
1996,M,47,01,01.008,01.008.004100,01.008.004100.2,C341,2
1996,M,47,01,01.008,01.008.006400,01.008.006400.5,C341,2
1996,M,47,01,01.002,01.002.002200,01.002.002200.6,C342,2
1996,M,47,01,01.007,01.007.012500,01.007.012500.1,C343,2
1996,M,47,01,01.002,01.002.000500,01.002.000500.3,C349,2
1996,M,47,01,01.008,01.008.004100,01.008.004100.2,C349,2
1996,M,47,01,01.008,01.008.004200,01.008.004200.5,C349,2
1996,M,47,01,01.008,01.008.009500,01.008.009500.4,C349,2
1996,M,47,01,01.008,01.008.009900,01.008.009900.4,C349,2
1996,M,47,01,01.008,01.008.010200,01.008.010200.4,C349,2
1996,M,47,01,01.008,01.008.010300,01.008.010300.1,C349,2
1996,M,47,01,01.014,01.014.017300,01.014.017300.4,C349,2
1996,M,47,01,01.008,01.008.005100,01.008.005100.2,C509,2
1996,M,47,01,01.008,01.008.005700,01.008.005700.2,C64,2
1996,M,47,01,01.008,01.008.007800,01.008.007800.4,C64,2
1996,M,47,01,01.008,01.008.008900,01.008.008900.5,C64,2
1996,M,47,01,01.002,01.002.000600,01.002.000600.4,C679,2
