GEOLEVEL_ID,AREAID,NUM_ADJACENCIES,ADJACENCY_LIST
"4","01.011.013000.1","8","01.011.012700.1,01.011.012700.3,01.011.012900.3,01.011.012900.4,01.011.012900.8,01.011.013000.2,01.011.013000.5,01.011.013000.6"
"4","01.011.013000.2","7","01.011.012700.1,01.011.012700.2,01.011.012700.3,01.011.013000.1,01.011.013000.3,01.011.013000.4,01.011.013000.5"
"4","01.011.013000.3","7","01.011.012700.2,01.011.012700.3,01.011.012800.2,01.011.012800.3,01.011.012800.4,01.011.013000.2,01.011.013000.4"
"4","01.011.013000.4","9","01.011.012800.3,01.011.012800.4,01.011.013000.2,01.011.013000.3,01.011.013000.5,01.011.013000.8,01.011.013300.2,01.011.013300.3,01.011.013300.4"
"4","01.011.013000.5","5","01.011.013000.1,01.011.013000.2,01.011.013000.4,01.011.013000.6,01.011.013300.3"
"4","01.011.013000.6","5","01.011.012900.8,01.011.013000.1,01.011.013000.5,01.011.013000.7,01.011.013300.3"
"4","01.011.013000.7","6","01.011.012900.8,01.011.013000.6,01.011.013100.5,01.011.013100.8,01.011.013100.9,01.011.013300.3"
"4","01.011.013000.8","3","01.011.012800.4,01.011.013000.4,01.011.013300.4"
"4","01.011.013100.1","6","01.011.012600.2,01.011.012900.4,01.011.012900.5,01.011.012900.7,01.011.013100.2,01.011.013100.3"
"4","01.011.013100.2","11","01.011.012900.4,01.011.012900.5,01.011.012900.8,01.011.013100.1,01.011.013100.3,01.011.013100.4,01.011.013100.5,01.011.013100.6,01.011.013100.7,01.011.013200.1,01.011.013200.2"
"4","01.011.013100.3","4","01.011.012600.2,01.011.013100.1,01.011.013100.2,01.011.013100.4"
"4","01.011.013100.4","6","01.011.012600.2,01.011.012600.4,01.011.013100.2,01.011.013100.3,01.011.013100.6,01.011.013100.7"
"4","01.011.013100.5","7","01.011.012900.8,01.011.013000.7,01.011.013100.2,01.011.013100.8,01.011.013100.9,01.011.013200.1,01.011.013200.2"
"4","01.011.013100.6","3","01.011.013100.2,01.011.013100.4,01.011.013100.7"
"4","01.011.013100.7","6","01.011.012600.2,01.011.012600.4,01.011.013100.2,01.011.013100.4,01.011.013100.6,01.011.013200.1"
"4","01.011.013100.8","7","01.011.013000.7,01.011.013100.5,01.011.013100.9,01.011.013200.2,01.011.013300.2,01.011.013300.3,01.011.013300.5"
"4","01.011.013100.9","4","01.011.013000.7,01.011.013100.5,01.011.013100.8,01.011.013200.2"
"4","01.011.013200.1","10","01.011.012600.4,01.011.013100.2,01.011.013100.5,01.011.013100.7,01.011.013200.2,01.011.013200.3,01.011.013200.4,01.011.013200.6,01.011.014400.1,01.013.016100.2"
"4","01.011.013200.2","7","01.011.013100.2,01.011.013100.5,01.011.013100.8,01.011.013100.9,01.011.013200.1,01.011.013200.3,01.011.013300.5"
"4","01.011.013200.3","4","01.011.013200.1,01.011.013200.2,01.011.013200.4,01.011.013300.5"
"4","01.011.013200.4","6","01.011.013200.1,01.011.013200.3,01.011.013200.5,01.011.013200.6,01.011.013300.5,01.011.013300.6"
"4","01.011.013200.5","6","01.011.013200.4,01.011.013200.6,01.011.013300.6,01.011.013300.8,01.011.013400.6,01.011.013500.1"
"4","01.011.013200.6","6","01.011.013200.1,01.011.013200.4,01.011.013200.5,01.011.013400.6,01.011.013500.1,01.011.014400.1"
"4","01.011.013300.1","5","01.011.012800.4,01.011.013300.4,01.011.013300.6,01.011.013300.7,01.011.013400.1"
"4","01.011.013300.2","6","01.011.013000.4,01.011.013100.8,01.011.013300.3,01.011.013300.4,01.011.013300.5,01.011.013300.6"
"4","01.011.013300.3","7","01.011.013000.4,01.011.013000.5,01.011.013000.6,01.011.013000.7,01.011.013100.8,01.011.013300.2,01.011.013300.5"
"4","01.011.013300.4","8","01.011.012800.4,01.011.013000.4,01.011.013000.8,01.011.013300.1,01.011.013300.2,01.011.013300.5,01.011.013300.6,01.011.013300.7"
"4","01.011.013300.5","8","01.011.013100.8,01.011.013200.2,01.011.013200.3,01.011.013200.4,01.011.013300.2,01.011.013300.3,01.011.013300.4,01.011.013300.6"
"4","01.011.013300.6","8","01.011.013200.4,01.011.013200.5,01.011.013300.1,01.011.013300.2,01.011.013300.4,01.011.013300.5,01.011.013300.7,01.011.013300.8"
"4","01.011.013300.7","7","01.011.013300.1,01.011.013300.4,01.011.013300.6,01.011.013300.8,01.011.013300.9,01.011.013400.1,01.011.013400.2"
"4","01.011.013300.8","5","01.011.013200.5,01.011.013300.6,01.011.013300.7,01.011.013300.9,01.011.013400.6"
"4","01.011.013300.9","6","01.011.013300.7,01.011.013300.8,01.011.013400.1,01.011.013400.2,01.011.013400.5,01.011.013400.6"
"4","01.011.013400.1","8","01.011.012800.1,01.011.012800.3,01.011.012800.4,01.011.013300.1,01.011.013300.7,01.011.013300.9,01.011.013400.2,01.011.013400.3"
"4","01.011.013400.2","8","01.011.012800.1,01.011.012800.5,01.011.013300.7,01.011.013300.9,01.011.013400.1,01.011.013400.3,01.011.013400.4,01.011.013400.5"
"4","01.011.013400.3","5","01.011.012800.1,01.011.012800.5,01.011.013400.1,01.011.013400.2,01.011.013400.4"
"4","01.011.013400.4","6","01.011.012800.5,01.011.012800.6,01.011.013400.2,01.011.013400.3,01.011.013400.5,01.011.013400.8"
"4","01.011.013400.5","6","01.011.013300.9,01.011.013400.2,01.011.013400.4,01.011.013400.6,01.011.013400.7,01.011.013400.8"
"4","01.011.013400.6","7","01.011.013200.5,01.011.013200.6,01.011.013300.8,01.011.013300.9,01.011.013400.5,01.011.013400.7,01.011.013500.1"
"4","01.011.013400.7","5","01.011.013400.5,01.011.013400.6,01.011.013400.8,01.011.013500.1,01.011.013500.2"
"4","01.011.013400.8","8","01.011.012800.5,01.011.012800.6,01.011.012800.7,01.011.013400.4,01.011.013400.5,01.011.013400.7,01.011.013500.2,01.011.013500.3"
"4","01.011.013500.1","9","01.011.013200.5,01.011.013200.6,01.011.013400.6,01.011.013400.7,01.011.013500.2,01.011.013500.4,01.011.013500.5,01.011.013500.7,01.011.014400.1"
"4","01.011.013500.2","8","01.011.012800.6,01.011.012800.7,01.011.013400.7,01.011.013400.8,01.011.013500.1,01.011.013500.3,01.011.013500.4,01.011.013500.5"
"4","01.011.013500.3","6","01.011.012800.6,01.011.012800.7,01.011.013400.8,01.011.013500.2,01.011.013500.5,01.011.014000.2"
"4","01.011.013500.4","6","01.011.013500.1,01.011.013500.2,01.011.013500.5,01.011.013500.6,01.011.013500.7,01.011.013500.8"
"4","01.011.013500.5","9","01.011.012800.7,01.011.013500.1,01.011.013500.2,01.011.013500.3,01.011.013500.4,01.011.013500.6,01.011.013500.8,01.011.014000.2,01.011.014000.3"
"4","01.011.013500.6","7","01.011.013500.4,01.011.013500.5,01.011.013500.8,01.011.013700.1,01.011.013700.2,01.011.013700.4,01.011.014000.3"
"4","01.011.013500.7","5","01.011.013500.1,01.011.013500.4,01.011.013500.8,01.011.013600.1,01.011.014400.1"
"4","01.011.013500.8","7","01.011.013500.4,01.011.013500.5,01.011.013500.6,01.011.013500.7,01.011.013600.1,01.011.013700.2,01.011.013700.4"
"4","01.011.013600.1","6","01.011.013500.7,01.011.013500.8,01.011.013600.2,01.011.013600.3,01.011.013700.2,01.011.014400.1"
"4","01.011.013600.2","6","01.011.013600.1,01.011.013600.3,01.011.013600.4,01.011.013600.5,01.011.013700.2,01.011.014400.1"
"4","01.011.013600.3","7","01.011.013600.1,01.011.013600.2,01.011.013600.4,01.011.013600.5,01.011.013700.2,01.011.013700.5,01.011.013800.1"
"4","01.011.013600.4","6","01.011.013600.2,01.011.013600.3,01.011.013600.5,01.011.013600.6,01.011.013600.7,01.011.014400.1"
"4","01.011.013600.5","8","01.011.013600.2,01.011.013600.3,01.011.013600.4,01.011.013600.6,01.011.013600.7,01.011.013700.5,01.011.013800.1,01.011.013800.4"
"4","01.011.013600.6","6","01.011.013600.4,01.011.013600.5,01.011.013600.7,01.011.013600.8,01.011.013600.9,01.011.014400.1"
"4","01.011.013600.7","8","01.011.013600.4,01.011.013600.5,01.011.013600.6,01.011.013600.8,01.011.013600.9,01.011.013800.1,01.011.013800.4,01.011.013800.7"
"4","01.011.013600.8","5","01.011.013600.6,01.011.013600.7,01.011.013600.9,01.011.013900.2,01.011.014400.1"
"4","01.011.013600.9","7","01.011.013600.6,01.011.013600.7,01.011.013600.8,01.011.013800.4,01.011.013800.7,01.011.013800.9,01.011.013900.2"
"4","01.011.013700.1","7","01.011.013500.6,01.011.013700.3,01.011.013700.4,01.011.013700.6,01.011.013700.7,01.011.013700.8,01.011.014000.3"
"4","01.011.013700.2","8","01.011.013500.6,01.011.013500.8,01.011.013600.1,01.011.013600.2,01.011.013600.3,01.011.013700.4,01.011.013700.5,01.011.013700.6"
"4","01.011.013700.3","7","01.011.013700.1,01.011.013700.7,01.011.013700.8,01.011.014000.1,01.011.014000.3,01.011.014100.1,01.011.014100.2"
"4","01.011.013700.4","6","01.011.013500.6,01.011.013500.8,01.011.013700.1,01.011.013700.2,01.011.013700.5,01.011.013700.6"
"4","01.011.013700.5","7","01.011.013600.3,01.011.013600.5,01.011.013700.2,01.011.013700.4,01.011.013700.6,01.011.013800.1,01.011.013800.2"
"4","01.011.013700.6","7","01.011.013700.1,01.011.013700.2,01.011.013700.4,01.011.013700.5,01.011.013700.7,01.011.013800.1,01.011.013800.2"
"4","01.011.013700.7","6","01.011.013700.1,01.011.013700.3,01.011.013700.6,01.011.013700.8,01.011.013800.2,01.011.013800.3"
"4","01.011.013700.8","8","01.011.013700.1,01.011.013700.3,01.011.013700.7,01.011.013800.2,01.011.013800.3,01.011.014100.1,01.011.014100.2,01.011.014100.4"
"4","01.011.013800.1","8","01.011.013600.3,01.011.013600.5,01.011.013600.7,01.011.013700.5,01.011.013700.6,01.011.013800.2,01.011.013800.4,01.011.013800.5"
"4","01.011.013800.2","9","01.011.013700.5,01.011.013700.6,01.011.013700.7,01.011.013700.8,01.011.013800.1,01.011.013800.3,01.011.013800.4,01.011.013800.5,01.011.013800.6"
"4","01.011.013800.3","8","01.011.013700.7,01.011.013700.8,01.011.013800.2,01.011.013800.5,01.011.013800.6,01.011.014100.2,01.011.014100.4,01.011.014100.6"
"4","01.011.013800.4","9","01.011.013600.5,01.011.013600.7,01.011.013600.9,01.011.013800.1,01.011.013800.2,01.011.013800.5,01.011.013800.7,01.011.013800.8,01.011.013900.1"
"4","01.011.013800.5","7","01.011.013800.1,01.011.013800.2,01.011.013800.3,01.011.013800.4,01.011.013800.6,01.011.013800.8,01.011.013900.1"
"4","01.011.013800.6","7","01.011.013800.2,01.011.013800.3,01.011.013800.5,01.011.013900.1,01.011.014100.4,01.011.014100.6,01.011.014100.7"
"4","01.011.013800.7","7","01.011.013600.7,01.011.013600.9,01.011.013800.4,01.011.013800.8,01.011.013800.9,01.011.013900.2,01.011.013900.3"
"4","01.011.013800.8","7","01.011.013800.4,01.011.013800.5,01.011.013800.7,01.011.013800.9,01.011.013900.1,01.011.013900.3,01.011.013900.4"
"4","01.011.013800.9","7","01.011.013600.9,01.011.013800.7,01.011.013800.8,01.011.013900.2,01.011.013900.3,01.011.013900.6,01.011.013900.7"
"4","01.011.013900.1","9","01.011.013800.4,01.011.013800.5,01.011.013800.6,01.011.013800.8,01.011.013900.3,01.011.013900.4,01.011.014100.6,01.011.014100.7,01.011.014200.2"
"4","01.011.013900.2","7","01.011.013600.8,01.011.013600.9,01.011.013800.7,01.011.013800.9,01.011.013900.5,01.011.013900.6,01.011.014400.1"
"4","01.011.013900.3","8","01.011.013800.7,01.011.013800.8,01.011.013800.9,01.011.013900.1,01.011.013900.4,01.011.013900.6,01.011.013900.7,01.011.014200.3"
"4","01.011.013900.4","7","01.011.013800.8,01.011.013900.1,01.011.013900.3,01.011.013900.7,01.011.014100.7,01.011.014200.2,01.011.014200.3"
"4","01.011.013900.5","7","01.011.013900.2,01.011.013900.6,01.011.013900.8,01.011.014300.2,01.011.014300.3,01.011.014400.1,01.011.014400.3"
"4","01.011.013900.6","6","01.011.013800.9,01.011.013900.2,01.011.013900.3,01.011.013900.5,01.011.013900.7,01.011.013900.8"
"4","01.011.013900.7","7","01.011.013800.9,01.011.013900.3,01.011.013900.4,01.011.013900.6,01.011.013900.8,01.011.013900.9,01.011.014200.3"
"4","01.011.013900.8","6","01.011.013900.5,01.011.013900.6,01.011.013900.7,01.011.013900.9,01.011.014300.1,01.011.014300.2"
"4","01.011.013900.9","4","01.011.013900.7,01.011.013900.8,01.011.014200.3,01.011.014300.1"
"4","01.011.014000.1","6","01.009.003100.3,01.011.012800.7,01.011.013700.3,01.011.014000.2,01.011.014000.3,01.011.014100.1"
"4","01.011.014000.2","5","01.011.012800.7,01.011.013500.3,01.011.013500.5,01.011.014000.1,01.011.014000.3"
"4","01.011.014000.3","7","01.011.013500.5,01.011.013500.6,01.011.013700.1,01.011.013700.3,01.011.014000.1,01.011.014000.2,01.011.014100.1"
"4","01.011.014100.1","8","01.009.003100.3,01.011.013700.3,01.011.013700.8,01.011.014000.1,01.011.014000.3,01.011.014100.2,01.011.014100.3,01.011.015300.1"
"4","01.011.014100.2","6","01.011.013700.3,01.011.013700.8,01.011.013800.3,01.011.014100.1,01.011.014100.3,01.011.014100.4"
"4","01.011.014100.3","7","01.011.014100.1,01.011.014100.2,01.011.014100.4,01.011.014100.5,01.011.014100.6,01.011.015300.1,01.011.015300.2"
"4","01.011.014100.4","7","01.011.013700.8,01.011.013800.3,01.011.013800.6,01.011.014100.2,01.011.014100.3,01.011.014100.5,01.011.014100.6"
"4","01.011.014100.5","8","01.011.014100.3,01.011.014100.4,01.011.014100.6,01.011.014100.7,01.011.014200.1,01.011.014200.2,01.011.015300.2,01.011.015300.6"
"4","01.011.014100.6","7","01.011.013800.3,01.011.013800.6,01.011.013900.1,01.011.014100.3,01.011.014100.4,01.011.014100.5,01.011.014100.7"
"4","01.011.014100.7","7","01.011.013800.6,01.011.013900.1,01.011.013900.4,01.011.014100.5,01.011.014100.6,01.011.014200.1,01.011.014200.2"
"4","01.011.014200.1","9","01.011.014100.5,01.011.014100.7,01.011.014200.2,01.011.014200.5,01.011.014700.1,01.011.015000.3,01.011.015000.5,01.011.015300.2,01.011.015300.6"
"4","01.011.014200.2","9","01.011.013900.1,01.011.013900.4,01.011.014100.5,01.011.014100.7,01.011.014200.1,01.011.014200.3,01.011.014200.4,01.011.014200.5,01.011.014200.6"
"4","01.011.014200.3","8","01.011.013900.3,01.011.013900.4,01.011.013900.7,01.011.013900.9,01.011.014200.2,01.011.014200.4,01.011.014200.8,01.011.014300.1"
"4","01.011.014200.4","5","01.011.014200.2,01.011.014200.3,01.011.014200.5,01.011.014200.6,01.011.014200.8"
"4","01.011.014200.5","7","01.011.014200.1,01.011.014200.2,01.011.014200.4,01.011.014200.6,01.011.014200.7,01.011.014700.1,01.011.014700.2"
"4","01.011.014200.6","5","01.011.014200.2,01.011.014200.4,01.011.014200.5,01.011.014200.7,01.011.014200.8"
"4","01.011.014200.7","7","01.011.014200.5,01.011.014200.6,01.011.014200.8,01.011.014600.1,01.011.014700.1,01.011.014700.2,01.011.014700.3"
"4","01.011.014200.8","9","01.011.014200.3,01.011.014200.4,01.011.014200.6,01.011.014200.7,01.011.014300.1,01.011.014300.4,01.011.014300.5,01.011.014600.1,01.011.014700.3"
"4","01.011.014300.1","6","01.011.013900.8,01.011.013900.9,01.011.014200.3,01.011.014200.8,01.011.014300.2,01.011.014300.4"
"4","01.011.014300.2","5","01.011.013900.5,01.011.013900.8,01.011.014300.1,01.011.014300.3,01.011.014300.4"
"4","01.011.014300.3","6","01.011.013900.5,01.011.014300.2,01.011.014300.4,01.011.014300.6,01.011.014400.3,01.011.014500.2"
"4","01.011.014300.4","6","01.011.014200.8,01.011.014300.1,01.011.014300.2,01.011.014300.3,01.011.014300.5,01.011.014300.6"
"4","01.011.014300.5","4","01.011.014200.8,01.011.014300.4,01.011.014300.6,01.011.014600.1"
"4","01.011.014300.6","8","01.011.014300.3,01.011.014300.4,01.011.014300.5,01.011.014400.3,01.011.014500.2,01.011.014500.3,01.011.014500.4,01.011.014600.1"
"4","01.011.014400.1","14","01.011.013200.1,01.011.013200.6,01.011.013500.1,01.011.013500.7,01.011.013600.1,01.011.013600.2,01.011.013600.4,01.011.013600.6,01.011.013600.8,01.011.013900.2,01.011.013900.5,01.011.014400.2,01.011.014400.3,01.013.016100.2"
"4","01.011.014400.2","3","01.011.014400.1,01.011.014400.3,01.013.016100.2"
"4","01.011.014400.3","10","01.011.013900.5,01.011.014300.3,01.011.014300.6,01.011.014400.1,01.011.014400.2,01.011.014500.1,01.011.014500.2,01.011.014500.4,01.013.016000.2,01.013.016100.2"
"4","01.011.014500.1","2","01.011.014400.3,01.011.014500.2"
"4","01.011.014500.2","6","01.011.014300.3,01.011.014300.6,01.011.014400.3,01.011.014500.1,01.011.014500.3,01.011.014500.4"
"4","01.011.014500.3","8","01.011.014300.6,01.011.014500.2,01.011.014500.4,01.011.014500.5,01.011.014500.6,01.011.014600.1,01.011.014600.2,01.011.014600.5"
"4","01.011.014500.4","8","01.011.014300.6,01.011.014400.3,01.011.014500.2,01.011.014500.3,01.011.014500.5,01.011.014500.6,01.013.016000.2,01.013.016000.3"
"4","01.011.014500.5","8","01.011.014500.3,01.011.014500.4,01.011.014500.6,01.011.014500.7,01.011.014600.2,01.011.014600.5,01.011.014600.8,01.011.015200.2"
"4","01.011.014500.6","7","01.011.014500.3,01.011.014500.4,01.011.014500.5,01.011.014500.7,01.011.015200.2,01.013.016000.2,01.013.016000.3"
"4","01.011.014500.7","7","01.011.014500.5,01.011.014500.6,01.011.014500.8,01.011.015200.2,01.011.015400.4,01.013.016000.2,01.013.016000.3"
"4","01.011.014500.8","7","01.011.014500.7,01.011.015200.2,01.011.015400.1,01.011.015400.4,01.013.016000.2,01.013.016100.2,01.013.016200.1"
"4","01.011.014600.1","9","01.011.014200.7,01.011.014200.8,01.011.014300.5,01.011.014300.6,01.011.014500.3,01.011.014600.2,01.011.014600.3,01.011.014700.3,01.011.014700.5"
"4","01.011.014600.2","7","01.011.014500.3,01.011.014500.5,01.011.014600.1,01.011.014600.3,01.011.014600.4,01.011.014600.5,01.011.014700.5"
"4","01.011.014600.3","5","01.011.014600.1,01.011.014600.2,01.011.014600.4,01.011.014700.5,01.011.014800.5"
"4","01.011.014600.4","8","01.011.014600.2,01.011.014600.3,01.011.014600.5,01.011.014600.6,01.011.014800.5,01.011.014800.7,01.011.014900.3,01.011.014900.4"
"4","01.011.014600.5","7","01.011.014500.3,01.011.014500.5,01.011.014600.2,01.011.014600.4,01.011.014600.6,01.011.014600.7,01.011.014600.8"
"4","01.011.014600.6","5","01.011.014600.4,01.011.014600.5,01.011.014600.7,01.011.014600.8,01.011.014900.4"
"4","01.011.014600.7","5","01.011.014600.5,01.011.014600.6,01.011.014600.8,01.011.014900.4,01.011.015200.2"
"4","01.011.014600.8","5","01.011.014500.5,01.011.014600.5,01.011.014600.6,01.011.014600.7,01.011.015200.2"
"4","01.011.014700.1","7","01.011.014200.1,01.011.014200.5,01.011.014200.7,01.011.014700.2,01.011.015000.3,01.011.015000.5,01.011.015000.6"
"4","01.011.014700.2","7","01.011.014200.5,01.011.014200.7,01.011.014700.1,01.011.014700.3,01.011.014700.4,01.011.015000.6,01.011.015100.4"
"4","01.011.014700.3","7","01.011.014200.7,01.011.014200.8,01.011.014600.1,01.011.014700.2,01.011.014700.4,01.011.014700.5,01.011.015100.4"
"4","01.011.014700.4","6","01.011.014700.2,01.011.014700.3,01.011.014700.5,01.011.014800.2,01.011.014800.5,01.011.015100.4"
"4","01.011.014700.5","6","01.011.014600.1,01.011.014600.2,01.011.014600.3,01.011.014700.3,01.011.014700.4,01.011.014800.5"
"4","01.011.014800.1","6","01.011.014800.3,01.011.014800.4,01.011.014800.6,01.011.015100.3,01.011.015100.4,01.011.015100.5"
"4","01.011.014800.2","5","01.011.014700.4,01.011.014800.3,01.011.014800.4,01.011.014800.5,01.011.015100.4"
"4","01.011.014800.3","5","01.011.014800.1,01.011.014800.2,01.011.014800.4,01.011.014800.5,01.011.015100.4"
"4","01.011.014800.4","8","01.011.014800.1,01.011.014800.2,01.011.014800.3,01.011.014800.5,01.011.014800.6,01.011.014800.7,01.011.014800.8,01.011.014800.9"
"4","01.011.014800.5","9","01.011.014600.3,01.011.014600.4,01.011.014700.4,01.011.014700.5,01.011.014800.2,01.011.014800.3,01.011.014800.4,01.011.014800.7,01.011.014800.8"
"4","01.011.014800.6","5","01.011.014800.1,01.011.014800.4,01.011.014800.9,01.011.015100.5,01.011.015100.6"
"4","01.011.014800.7","5","01.011.014600.4,01.011.014800.4,01.011.014800.5,01.011.014800.8,01.011.014900.3"
"4","01.011.014800.8","6","01.011.014800.4,01.011.014800.5,01.011.014800.7,01.011.014800.9,01.011.014900.2,01.011.014900.3"
"4","01.011.014800.9","6","01.011.014800.4,01.011.014800.6,01.011.014800.8,01.011.014900.1,01.011.014900.2,01.011.015100.6"
"4","01.011.014900.1","7","01.011.014800.9,01.011.014900.2,01.011.014900.5,01.011.014900.6,01.011.014900.8,01.011.015100.6,01.011.015100.7"
"4","01.011.014900.2","7","01.011.014800.8,01.011.014800.9,01.011.014900.1,01.011.014900.3,01.011.014900.6,01.011.014900.7,01.011.015100.6"
"4","01.011.014900.3","7","01.011.014600.4,01.011.014800.7,01.011.014800.8,01.011.014900.2,01.011.014900.4,01.011.014900.6,01.011.014900.7"
"4","01.011.014900.4","7","01.011.014600.4,01.011.014600.6,01.011.014600.7,01.011.014900.3,01.011.014900.7,01.011.015200.1,01.011.015200.2"
"4","01.011.014900.5","5","01.011.014900.1,01.011.014900.8,01.011.015100.7,01.011.015200.3,01.011.015800.2"
"4","01.011.014900.6","6","01.011.014900.1,01.011.014900.2,01.011.014900.3,01.011.014900.7,01.011.014900.8,01.011.015200.1"
"4","01.011.014900.7","5","01.011.014900.2,01.011.014900.3,01.011.014900.4,01.011.014900.6,01.011.015200.1"
"4","01.011.014900.8","5","01.011.014900.1,01.011.014900.5,01.011.014900.6,01.011.015200.1,01.011.015200.3"
"4","01.011.015000.1","4","01.011.015000.2,01.011.015000.4,01.011.015300.5,01.011.015800.1"
"4","01.011.015000.2","7","01.011.015000.1,01.011.015000.3,01.011.015000.4,01.011.015000.5,01.011.015300.5,01.011.015300.6,01.011.015800.1"
"4","01.011.015000.3","6","01.011.014200.1,01.011.014700.1,01.011.015000.2,01.011.015000.5,01.011.015300.5,01.011.015300.6"
"4","01.011.015000.4","6","01.011.015000.1,01.011.015000.2,01.011.015000.5,01.011.015100.1,01.011.015100.2,01.011.015800.1"
"4","01.011.015000.5","7","01.011.014200.1,01.011.014700.1,01.011.015000.2,01.011.015000.3,01.011.015000.4,01.011.015000.6,01.011.015100.2"
"4","01.011.015000.6","5","01.011.014700.1,01.011.014700.2,01.011.015000.5,01.011.015100.2,01.011.015100.4"
"4","01.011.015100.1","4","01.011.015000.4,01.011.015100.2,01.011.015100.3,01.011.015800.1"
"4","01.011.015100.2","6","01.011.015000.4,01.011.015000.5,01.011.015000.6,01.011.015100.1,01.011.015100.3,01.011.015100.4"
"4","01.011.015100.3","6","01.011.014800.1,01.011.015100.1,01.011.015100.2,01.011.015100.4,01.011.015100.5,01.011.015800.1"
"4","01.011.015100.4","9","01.011.014700.2,01.011.014700.3,01.011.014700.4,01.011.014800.1,01.011.014800.2,01.011.014800.3,01.011.015000.6,01.011.015100.2,01.011.015100.3"
"4","01.011.015100.5","5","01.011.014800.1,01.011.014800.6,01.011.015100.3,01.011.015100.6,01.011.015800.1"
"4","01.011.015100.6","7","01.011.014800.6,01.011.014800.9,01.011.014900.1,01.011.014900.2,01.011.015100.5,01.011.015100.7,01.011.015800.1"
"4","01.011.015100.7","5","01.011.014900.1,01.011.014900.5,01.011.015100.6,01.011.015800.1,01.011.015800.2"
"4","01.011.015200.1","8","01.011.014900.4,01.011.014900.6,01.011.014900.7,01.011.014900.8,01.011.015200.2,01.011.015200.3,01.011.015400.4,01.011.015800.2"
"4","01.011.015200.2","9","01.011.014500.5,01.011.014500.6,01.011.014500.7,01.011.014500.8,01.011.014600.7,01.011.014600.8,01.011.014900.4,01.011.015200.1,01.011.015400.4"
"4","01.011.015200.3","5","01.011.014900.5,01.011.014900.8,01.011.015200.1,01.011.015400.4,01.011.015800.2"
"4","01.011.015300.1","8","01.009.003100.3,01.011.014100.1,01.011.014100.3,01.011.015300.2,01.011.015300.3,01.011.015300.4,01.011.015300.5,01.012.015900.1"
"4","01.011.015300.2","6","01.011.014100.3,01.011.014100.5,01.011.014200.1,01.011.015300.1,01.011.015300.4,01.011.015300.6"
"4","01.011.015300.3","4","01.011.015300.1,01.011.015300.4,01.011.015300.5,01.011.015300.6"
"4","01.011.015300.4","5","01.011.015300.1,01.011.015300.2,01.011.015300.3,01.011.015300.5,01.011.015300.6"
"4","01.011.015300.5","9","01.011.015000.1,01.011.015000.2,01.011.015000.3,01.011.015300.1,01.011.015300.3,01.011.015300.4,01.011.015300.6,01.011.015800.1,01.012.015900.1"
"4","01.011.015300.6","8","01.011.014100.5,01.011.014200.1,01.011.015000.2,01.011.015000.3,01.011.015300.2,01.011.015300.3,01.011.015300.4,01.011.015300.5"
"4","01.011.015400.1","7","01.011.014500.8,01.011.015400.2,01.011.015400.4,01.011.015500.2,01.011.015500.4,01.011.015500.6,01.013.016200.1"
"4","01.011.015400.2","6","01.011.015400.1,01.011.015400.3,01.011.015500.4,01.011.015500.6,01.011.015600.4,01.013.016200.1"
"4","01.011.015400.3","8","01.011.015400.2,01.011.015600.4,01.011.015700.2,01.011.015700.4,01.013.016200.1,01.013.016300.1,01.013.016300.3,01.013.016300.7"
"4","01.011.015400.4","9","01.011.014500.7,01.011.014500.8,01.011.015200.1,01.011.015200.2,01.011.015200.3,01.011.015400.1,01.011.015500.1,01.011.015500.2,01.011.015800.2"
"4","01.011.015500.1","7","01.011.015400.4,01.011.015500.2,01.011.015500.3,01.011.015500.4,01.011.015500.5,01.011.015800.2,01.012.015900.2"
"4","01.011.015500.2","5","01.011.015400.1,01.011.015400.4,01.011.015500.1,01.011.015500.4,01.011.015500.5"
"4","01.011.015500.3","6","01.011.015500.1,01.011.015500.5,01.011.015500.7,01.011.015600.1,01.011.015600.2,01.012.015900.2"
"4","01.011.015500.4","7","01.011.015400.1,01.011.015400.2,01.011.015500.1,01.011.015500.2,01.011.015500.5,01.011.015500.6,01.011.015500.7"
"4","01.011.015500.5","7","01.011.015500.1,01.011.015500.2,01.011.015500.3,01.011.015500.4,01.011.015500.6,01.011.015500.7,01.011.015600.1"
"4","01.011.015500.6","6","01.011.015400.1,01.011.015400.2,01.011.015500.4,01.011.015500.5,01.011.015500.7,01.011.015600.4"
"4","01.011.015500.7","7","01.011.015500.3,01.011.015500.4,01.011.015500.5,01.011.015500.6,01.011.015600.1,01.011.015600.4,01.011.015600.5"
"4","01.011.015600.1","7","01.011.015500.3,01.011.015500.5,01.011.015500.7,01.011.015600.2,01.011.015600.3,01.011.015600.4,01.011.015600.5"
"4","01.011.015600.2","5","01.011.015500.3,01.011.015600.1,01.011.015600.3,01.011.015600.6,01.012.015900.2"
"4","01.011.015600.3","5","01.011.015600.1,01.011.015600.2,01.011.015600.5,01.011.015600.6,01.011.015600.7"
"4","01.011.015600.4","8","01.011.015400.2,01.011.015400.3,01.011.015500.6,01.011.015500.7,01.011.015600.1,01.011.015600.5,01.011.015600.7,01.011.015700.2"
"4","01.011.015600.5","6","01.011.015500.7,01.011.015600.1,01.011.015600.3,01.011.015600.4,01.011.015600.7,01.011.015700.2"
"4","01.011.015600.6","5","01.011.015600.2,01.011.015600.3,01.011.015600.7,01.011.015700.1,01.012.015900.2"
