area_id,gid,gid_rowindex,username,study_id,inv_id,band_id,genders,direct_standardisation,adjusted,observed,expected,lower95,upper95,relative_risk,smoothed_relative_risk,posterior_probability,posterior_probability_upper95,posterior_probability_lower95,residual_relative_risk,residual_rr_lower95,residual_rr_upper95,smoothed_smr,smoothed_smr_lower95,smoothed_smr_upper95
01.011.013300.8,901,0000000901_0000000002,pch,1,1,901,2,0,0,2,,,,,,,,,,,,,,
01.011.013300.8,901,0000000901_0000000003,pch,1,1,901,3,0,0,12,,,,,,,,,,,,,,
01.011.013300.9,902,0000000902_0000000001,pch,1,1,902,1,0,0,26,,,,,,,,,,,,,,
01.011.013300.9,902,0000000902_0000000002,pch,1,1,902,2,0,0,4,,,,,,,,,,,,,,
01.011.013300.9,902,0000000902_0000000003,pch,1,1,902,3,0,0,30,,,,,,,,,,,,,,
01.011.013400.1,903,0000000903_0000000001,pch,1,1,903,1,0,0,30,,,,,,,,,,,,,,
01.011.013400.1,903,0000000903_0000000002,pch,1,1,903,2,0,0,18,,,,,,,,,,,,,,
01.011.013400.1,903,0000000903_0000000003,pch,1,1,903,3,0,0,48,,,,,,,,,,,,,,
01.011.013400.2,904,0000000904_0000000001,pch,1,1,904,1,0,0,22,,,,,,,,,,,,,,
01.011.013400.2,904,0000000904_0000000002,pch,1,1,904,2,0,0,22,,,,,,,,,,,,,,
01.011.013400.2,904,0000000904_0000000003,pch,1,1,904,3,0,0,44,,,,,,,,,,,,,,
01.011.013400.3,905,0000000905_0000000001,pch,1,1,905,1,0,0,6,,,,,,,,,,,,,,
01.011.013400.3,905,0000000905_0000000002,pch,1,1,905,2,0,0,2,,,,,,,,,,,,,,
01.011.013400.3,905,0000000905_0000000003,pch,1,1,905,3,0,0,8,,,,,,,,,,,,,,
01.011.013400.4,906,0000000906_0000000001,pch,1,1,906,1,0,0,12,,,,,,,,,,,,,,
01.011.013400.4,906,0000000906_0000000002,pch,1,1,906,2,0,0,0,,,,,,,,,,,,,,
01.011.013400.4,906,0000000906_0000000003,pch,1,1,906,3,0,0,12,,,,,,,,,,,,,,
01.011.013400.5,907,0000000907_0000000001,pch,1,1,907,1,0,0,42,,,,,,,,,,,,,,
01.011.013400.5,907,0000000907_0000000002,pch,1,1,907,2,0,0,18,,,,,,,,,,,,,,
01.011.013400.5,907,0000000907_0000000003,pch,1,1,907,3,0,0,60,,,,,,,,,,,,,,
01.011.013400.6,908,0000000908_0000000001,pch,1,1,908,1,0,0,8,,,,,,,,,,,,,,
01.011.013400.6,908,0000000908_0000000002,pch,1,1,908,2,0,0,2,,,,,,,,,,,,,,
01.011.013400.6,908,0000000908_0000000003,pch,1,1,908,3,0,0,10,,,,,,,,,,,,,,
01.011.013400.7,909,0000000909_0000000001,pch,1,1,909,1,0,0,56,,,,,,,,,,,,,,
01.011.013400.7,909,0000000909_0000000002,pch,1,1,909,2,0,0,44,,,,,,,,,,,,,,
01.011.013400.7,909,0000000909_0000000003,pch,1,1,909,3,0,0,100,,,,,,,,,,,,,,
01.011.013400.8,910,0000000910_0000000001,pch,1,1,910,1,0,0,50,,,,,,,,,,,,,,
01.011.013400.8,910,0000000910_0000000002,pch,1,1,910,2,0,0,32,,,,,,,,,,,,,,
01.011.013400.8,910,0000000910_0000000003,pch,1,1,910,3,0,0,82,,,,,,,,,,,,,,
01.011.013500.1,911,0000000911_0000000001,pch,1,1,911,1,0,0,18,,,,,,,,,,,,,,
01.011.013500.1,911,0000000911_0000000002,pch,1,1,911,2,0,0,6,,,,,,,,,,,,,,
01.011.013500.1,911,0000000911_0000000003,pch,1,1,911,3,0,0,24,,,,,,,,,,,,,,
01.011.013500.2,912,0000000912_0000000001,pch,1,1,912,1,0,0,36,,,,,,,,,,,,,,
01.011.013500.2,912,0000000912_0000000002,pch,1,1,912,2,0,0,20,,,,,,,,,,,,,,
01.011.013500.2,912,0000000912_0000000003,pch,1,1,912,3,0,0,56,,,,,,,,,,,,,,
01.011.013500.3,913,0000000913_0000000001,pch,1,1,913,1,0,0,26,,,,,,,,,,,,,,
01.011.013500.3,913,0000000913_0000000002,pch,1,1,913,2,0,0,14,,,,,,,,,,,,,,
01.011.013500.3,913,0000000913_0000000003,pch,1,1,913,3,0,0,40,,,,,,,,,,,,,,
01.011.013500.4,914,0000000914_0000000001,pch,1,1,914,1,0,0,12,,,,,,,,,,,,,,
01.011.013500.4,914,0000000914_0000000002,pch,1,1,914,2,0,0,6,,,,,,,,,,,,,,
01.011.013500.4,914,0000000914_0000000003,pch,1,1,914,3,0,0,18,,,,,,,,,,,,,,
01.011.013500.5,915,0000000915_0000000001,pch,1,1,915,1,0,0,18,,,,,,,,,,,,,,
01.011.013500.5,915,0000000915_0000000002,pch,1,1,915,2,0,0,4,,,,,,,,,,,,,,
01.011.013500.5,915,0000000915_0000000003,pch,1,1,915,3,0,0,22,,,,,,,,,,,,,,
01.011.013500.6,916,0000000916_0000000001,pch,1,1,916,1,0,0,4,,,,,,,,,,,,,,
01.011.013500.6,916,0000000916_0000000002,pch,1,1,916,2,0,0,4,,,,,,,,,,,,,,
01.011.013500.6,916,0000000916_0000000003,pch,1,1,916,3,0,0,8,,,,,,,,,,,,,,
01.011.013500.7,917,0000000917_0000000001,pch,1,1,917,1,0,0,18,,,,,,,,,,,,,,
01.011.013500.7,917,0000000917_0000000002,pch,1,1,917,2,0,0,6,,,,,,,,,,,,,,
01.011.013500.7,917,0000000917_0000000003,pch,1,1,917,3,0,0,24,,,,,,,,,,,,,,
01.011.013500.8,918,0000000918_0000000001,pch,1,1,918,1,0,0,28,,,,,,,,,,,,,,
01.011.013500.8,918,0000000918_0000000002,pch,1,1,918,2,0,0,4,,,,,,,,,,,,,,
01.011.013500.8,918,0000000918_0000000003,pch,1,1,918,3,0,0,32,,,,,,,,,,,,,,
01.011.013600.1,919,0000000919_0000000001,pch,1,1,919,1,0,0,64,,,,,,,,,,,,,,
01.011.013600.1,919,0000000919_0000000002,pch,1,1,919,2,0,0,16,,,,,,,,,,,,,,
01.011.013600.1,919,0000000919_0000000003,pch,1,1,919,3,0,0,80,,,,,,,,,,,,,,
01.011.013600.2,920,0000000920_0000000001,pch,1,1,920,1,0,0,28,,,,,,,,,,,,,,
01.011.013600.2,920,0000000920_0000000002,pch,1,1,920,2,0,0,6,,,,,,,,,,,,,,
01.011.013600.2,920,0000000920_0000000003,pch,1,1,920,3,0,0,34,,,,,,,,,,,,,,
01.011.013600.3,921,0000000921_0000000001,pch,1,1,921,1,0,0,14,,,,,,,,,,,,,,
01.011.013600.3,921,0000000921_0000000002,pch,1,1,921,2,0,0,4,,,,,,,,,,,,,,
01.011.013600.3,921,0000000921_0000000003,pch,1,1,921,3,0,0,18,,,,,,,,,,,,,,
01.011.013600.4,922,0000000922_0000000001,pch,1,1,922,1,0,0,4,,,,,,,,,,,,,,
01.011.013600.4,922,0000000922_0000000002,pch,1,1,922,2,0,0,2,,,,,,,,,,,,,,
01.011.013600.4,922,0000000922_0000000003,pch,1,1,922,3,0,0,6,,,,,,,,,,,,,,
01.011.013600.5,923,0000000923_0000000001,pch,1,1,923,1,0,0,34,,,,,,,,,,,,,,
01.011.013600.5,923,0000000923_0000000002,pch,1,1,923,2,0,0,12,,,,,,,,,,,,,,
01.011.013600.5,923,0000000923_0000000003,pch,1,1,923,3,0,0,46,,,,,,,,,,,,,,
01.011.013600.6,924,0000000924_0000000001,pch,1,1,924,1,0,0,14,,,,,,,,,,,,,,
01.011.013600.6,924,0000000924_0000000002,pch,1,1,924,2,0,0,4,,,,,,,,,,,,,,
01.011.013600.6,924,0000000924_0000000003,pch,1,1,924,3,0,0,18,,,,,,,,,,,,,,
01.011.013600.7,925,0000000925_0000000001,pch,1,1,925,1,0,0,14,,,,,,,,,,,,,,
01.011.013600.7,925,0000000925_0000000002,pch,1,1,925,2,0,0,4,,,,,,,,,,,,,,
01.011.013600.7,925,0000000925_0000000003,pch,1,1,925,3,0,0,18,,,,,,,,,,,,,,
01.011.013600.8,926,0000000926_0000000001,pch,1,1,926,1,0,0,30,,,,,,,,,,,,,,
01.011.013600.8,926,0000000926_0000000002,pch,1,1,926,2,0,0,24,,,,,,,,,,,,,,
01.011.013600.8,926,0000000926_0000000003,pch,1,1,926,3,0,0,54,,,,,,,,,,,,,,
01.011.013600.9,927,0000000927_0000000001,pch,1,1,927,1,0,0,8,,,,,,,,,,,,,,
01.011.013600.9,927,0000000927_0000000002,pch,1,1,927,2,0,0,2,,,,,,,,,,,,,,
01.011.013600.9,927,0000000927_0000000003,pch,1,1,927,3,0,0,10,,,,,,,,,,,,,,
01.011.013700.1,928,0000000928_0000000001,pch,1,1,928,1,0,0,8,,,,,,,,,,,,,,
01.011.013700.1,928,0000000928_0000000002,pch,1,1,928,2,0,0,0,,,,,,,,,,,,,,
01.011.013700.1,928,0000000928_0000000003,pch,1,1,928,3,0,0,8,,,,,,,,,,,,,,
01.011.013700.2,929,0000000929_0000000001,pch,1,1,929,1,0,0,4,,,,,,,,,,,,,,
01.011.013700.2,929,0000000929_0000000002,pch,1,1,929,2,0,0,4,,,,,,,,,,,,,,
01.011.013700.2,929,0000000929_0000000003,pch,1,1,929,3,0,0,8,,,,,,,,,,,,,,
01.011.013700.3,930,0000000930_0000000001,pch,1,1,930,1,0,0,56,,,,,,,,,,,,,,
01.011.013700.3,930,0000000930_0000000002,pch,1,1,930,2,0,0,20,,,,,,,,,,,,,,
01.011.013700.3,930,0000000930_0000000003,pch,1,1,930,3,0,0,76,,,,,,,,,,,,,,
01.011.013700.4,931,0000000931_0000000001,pch,1,1,931,1,0,0,34,,,,,,,,,,,,,,
01.011.013700.4,931,0000000931_0000000002,pch,1,1,931,2,0,0,6,,,,,,,,,,,,,,
01.011.013700.4,931,0000000931_0000000003,pch,1,1,931,3,0,0,40,,,,,,,,,,,,,,
01.011.013700.5,932,0000000932_0000000001,pch,1,1,932,1,0,0,22,,,,,,,,,,,,,,
01.011.013700.5,932,0000000932_0000000002,pch,1,1,932,2,0,0,4,,,,,,,,,,,,,,
01.011.013700.5,932,0000000932_0000000003,pch,1,1,932,3,0,0,26,,,,,,,,,,,,,,
01.011.013700.6,933,0000000933_0000000001,pch,1,1,933,1,0,0,12,,,,,,,,,,,,,,
01.011.013700.6,933,0000000933_0000000002,pch,1,1,933,2,0,0,6,,,,,,,,,,,,,,
01.011.013700.6,933,0000000933_0000000003,pch,1,1,933,3,0,0,18,,,,,,,,,,,,,,
01.011.013700.7,934,0000000934_0000000001,pch,1,1,934,1,0,0,28,,,,,,,,,,,,,,
01.011.013700.7,934,0000000934_0000000002,pch,1,1,934,2,0,0,4,,,,,,,,,,,,,,
01.011.013700.7,934,0000000934_0000000003,pch,1,1,934,3,0,0,32,,,,,,,,,,,,,,
01.011.013700.8,935,0000000935_0000000001,pch,1,1,935,1,0,0,20,,,,,,,,,,,,,,
01.011.013700.8,935,0000000935_0000000002,pch,1,1,935,2,0,0,4,,,,,,,,,,,,,,
01.011.013700.8,935,0000000935_0000000003,pch,1,1,935,3,0,0,24,,,,,,,,,,,,,,
01.011.013800.1,936,0000000936_0000000001,pch,1,1,936,1,0,0,8,,,,,,,,,,,,,,
01.011.013800.1,936,0000000936_0000000002,pch,1,1,936,2,0,0,0,,,,,,,,,,,,,,
01.011.013800.1,936,0000000936_0000000003,pch,1,1,936,3,0,0,8,,,,,,,,,,,,,,
01.011.013800.2,937,0000000937_0000000001,pch,1,1,937,1,0,0,20,,,,,,,,,,,,,,
01.011.013800.2,937,0000000937_0000000002,pch,1,1,937,2,0,0,10,,,,,,,,,,,,,,
01.011.013800.2,937,0000000937_0000000003,pch,1,1,937,3,0,0,30,,,,,,,,,,,,,,
01.011.013800.3,938,0000000938_0000000001,pch,1,1,938,1,0,0,14,,,,,,,,,,,,,,
01.011.013800.3,938,0000000938_0000000002,pch,1,1,938,2,0,0,12,,,,,,,,,,,,,,
01.011.013800.3,938,0000000938_0000000003,pch,1,1,938,3,0,0,26,,,,,,,,,,,,,,
01.011.013800.4,939,0000000939_0000000001,pch,1,1,939,1,0,0,18,,,,,,,,,,,,,,
01.011.013800.4,939,0000000939_0000000002,pch,1,1,939,2,0,0,2,,,,,,,,,,,,,,
01.011.013800.4,939,0000000939_0000000003,pch,1,1,939,3,0,0,20,,,,,,,,,,,,,,
01.011.013800.5,940,0000000940_0000000001,pch,1,1,940,1,0,0,12,,,,,,,,,,,,,,
01.011.013800.5,940,0000000940_0000000002,pch,1,1,940,2,0,0,6,,,,,,,,,,,,,,
01.011.013800.5,940,0000000940_0000000003,pch,1,1,940,3,0,0,18,,,,,,,,,,,,,,
01.011.013800.6,941,0000000941_0000000001,pch,1,1,941,1,0,0,38,,,,,,,,,,,,,,
01.011.013800.6,941,0000000941_0000000002,pch,1,1,941,2,0,0,4,,,,,,,,,,,,,,
01.011.013800.6,941,0000000941_0000000003,pch,1,1,941,3,0,0,42,,,,,,,,,,,,,,
01.011.013800.7,942,0000000942_0000000001,pch,1,1,942,1,0,0,18,,,,,,,,,,,,,,
01.011.013800.7,942,0000000942_0000000002,pch,1,1,942,2,0,0,2,,,,,,,,,,,,,,
01.011.013800.7,942,0000000942_0000000003,pch,1,1,942,3,0,0,20,,,,,,,,,,,,,,
01.011.013800.8,943,0000000943_0000000001,pch,1,1,943,1,0,0,32,,,,,,,,,,,,,,
01.011.013800.8,943,0000000943_0000000002,pch,1,1,943,2,0,0,14,,,,,,,,,,,,,,
01.011.013800.8,943,0000000943_0000000003,pch,1,1,943,3,0,0,46,,,,,,,,,,,,,,
01.011.013800.9,944,0000000944_0000000001,pch,1,1,944,1,0,0,20,,,,,,,,,,,,,,
01.011.013800.9,944,0000000944_0000000002,pch,1,1,944,2,0,0,6,,,,,,,,,,,,,,
01.011.013800.9,944,0000000944_0000000003,pch,1,1,944,3,0,0,26,,,,,,,,,,,,,,
01.011.013900.1,945,0000000945_0000000001,pch,1,1,945,1,0,0,24,,,,,,,,,,,,,,
01.011.013900.1,945,0000000945_0000000002,pch,1,1,945,2,0,0,8,,,,,,,,,,,,,,
01.011.013900.1,945,0000000945_0000000003,pch,1,1,945,3,0,0,32,,,,,,,,,,,,,,
01.011.013900.2,946,0000000946_0000000001,pch,1,1,946,1,0,0,12,,,,,,,,,,,,,,
01.011.013900.2,946,0000000946_0000000002,pch,1,1,946,2,0,0,8,,,,,,,,,,,,,,
01.011.013900.2,946,0000000946_0000000003,pch,1,1,946,3,0,0,20,,,,,,,,,,,,,,
01.011.013900.3,947,0000000947_0000000001,pch,1,1,947,1,0,0,12,,,,,,,,,,,,,,
01.011.013900.3,947,0000000947_0000000002,pch,1,1,947,2,0,0,8,,,,,,,,,,,,,,
01.011.013900.3,947,0000000947_0000000003,pch,1,1,947,3,0,0,20,,,,,,,,,,,,,,
01.011.013900.4,948,0000000948_0000000001,pch,1,1,948,1,0,0,32,,,,,,,,,,,,,,
01.011.013900.4,948,0000000948_0000000002,pch,1,1,948,2,0,0,14,,,,,,,,,,,,,,
01.011.013900.4,948,0000000948_0000000003,pch,1,1,948,3,0,0,46,,,,,,,,,,,,,,
01.011.013900.5,949,0000000949_0000000001,pch,1,1,949,1,0,0,56,,,,,,,,,,,,,,
01.011.013900.5,949,0000000949_0000000002,pch,1,1,949,2,0,0,28,,,,,,,,,,,,,,
01.011.013900.5,949,0000000949_0000000003,pch,1,1,949,3,0,0,84,,,,,,,,,,,,,,
01.011.013900.6,950,0000000950_0000000001,pch,1,1,950,1,0,0,28,,,,,,,,,,,,,,
01.011.013900.6,950,0000000950_0000000002,pch,1,1,950,2,0,0,10,,,,,,,,,,,,,,
01.011.013900.6,950,0000000950_0000000003,pch,1,1,950,3,0,0,38,,,,,,,,,,,,,,
01.011.013900.7,951,0000000951_0000000001,pch,1,1,951,1,0,0,14,,,,,,,,,,,,,,
01.011.013900.7,951,0000000951_0000000002,pch,1,1,951,2,0,0,6,,,,,,,,,,,,,,
01.011.013900.7,951,0000000951_0000000003,pch,1,1,951,3,0,0,20,,,,,,,,,,,,,,
01.011.013900.8,952,0000000952_0000000001,pch,1,1,952,1,0,0,24,,,,,,,,,,,,,,
01.011.013900.8,952,0000000952_0000000002,pch,1,1,952,2,0,0,12,,,,,,,,,,,,,,
01.011.013900.8,952,0000000952_0000000003,pch,1,1,952,3,0,0,36,,,,,,,,,,,,,,
01.011.013900.9,953,0000000953_0000000001,pch,1,1,953,1,0,0,22,,,,,,,,,,,,,,
01.011.013900.9,953,0000000953_0000000002,pch,1,1,953,2,0,0,0,,,,,,,,,,,,,,
01.011.013900.9,953,0000000953_0000000003,pch,1,1,953,3,0,0,22,,,,,,,,,,,,,,
01.011.014000.1,954,0000000954_0000000001,pch,1,1,954,1,0,0,36,,,,,,,,,,,,,,
01.011.014000.1,954,0000000954_0000000002,pch,1,1,954,2,0,0,22,,,,,,,,,,,,,,
01.011.014000.1,954,0000000954_0000000003,pch,1,1,954,3,0,0,58,,,,,,,,,,,,,,
01.011.014000.2,955,0000000955_0000000001,pch,1,1,955,1,0,0,20,,,,,,,,,,,,,,
01.011.014000.2,955,0000000955_0000000002,pch,1,1,955,2,0,0,16,,,,,,,,,,,,,,
01.011.014000.2,955,0000000955_0000000003,pch,1,1,955,3,0,0,36,,,,,,,,,,,,,,
01.011.014000.3,956,0000000956_0000000001,pch,1,1,956,1,0,0,10,,,,,,,,,,,,,,
01.011.014000.3,956,0000000956_0000000002,pch,1,1,956,2,0,0,4,,,,,,,,,,,,,,
01.011.014000.3,956,0000000956_0000000003,pch,1,1,956,3,0,0,14,,,,,,,,,,,,,,
01.011.014100.1,957,0000000957_0000000001,pch,1,1,957,1,0,0,8,,,,,,,,,,,,,,
01.011.014100.1,957,0000000957_0000000002,pch,1,1,957,2,0,0,6,,,,,,,,,,,,,,
01.011.014100.1,957,0000000957_0000000003,pch,1,1,957,3,0,0,14,,,,,,,,,,,,,,
01.011.014100.2,958,0000000958_0000000001,pch,1,1,958,1,0,0,22,,,,,,,,,,,,,,
01.011.014100.2,958,0000000958_0000000002,pch,1,1,958,2,0,0,10,,,,,,,,,,,,,,
01.011.014100.2,958,0000000958_0000000003,pch,1,1,958,3,0,0,32,,,,,,,,,,,,,,
01.011.014100.3,959,0000000959_0000000001,pch,1,1,959,1,0,0,20,,,,,,,,,,,,,,
01.011.014100.3,959,0000000959_0000000002,pch,1,1,959,2,0,0,12,,,,,,,,,,,,,,
01.011.014100.3,959,0000000959_0000000003,pch,1,1,959,3,0,0,32,,,,,,,,,,,,,,
01.011.014100.4,960,0000000960_0000000001,pch,1,1,960,1,0,0,30,,,,,,,,,,,,,,
01.011.014100.4,960,0000000960_0000000002,pch,1,1,960,2,0,0,16,,,,,,,,,,,,,,
01.011.014100.4,960,0000000960_0000000003,pch,1,1,960,3,0,0,46,,,,,,,,,,,,,,
01.011.014100.5,961,0000000961_0000000001,pch,1,1,961,1,0,0,14,,,,,,,,,,,,,,
01.011.014100.5,961,0000000961_0000000002,pch,1,1,961,2,0,0,6,,,,,,,,,,,,,,
01.011.014100.5,961,0000000961_0000000003,pch,1,1,961,3,0,0,20,,,,,,,,,,,,,,
01.011.014100.6,962,0000000962_0000000001,pch,1,1,962,1,0,0,18,,,,,,,,,,,,,,
01.011.014100.6,962,0000000962_0000000002,pch,1,1,962,2,0,0,2,,,,,,,,,,,,,,
01.011.014100.6,962,0000000962_0000000003,pch,1,1,962,3,0,0,20,,,,,,,,,,,,,,
01.011.014100.7,963,0000000963_0000000001,pch,1,1,963,1,0,0,8,,,,,,,,,,,,,,
01.011.014100.7,963,0000000963_0000000002,pch,1,1,963,2,0,0,10,,,,,,,,,,,,,,
01.011.014100.7,963,0000000963_0000000003,pch,1,1,963,3,0,0,18,,,,,,,,,,,,,,
01.011.014200.1,964,0000000964_0000000001,pch,1,1,964,1,0,0,14,,,,,,,,,,,,,,
01.011.014200.1,964,0000000964_0000000002,pch,1,1,964,2,0,0,8,,,,,,,,,,,,,,
01.011.014200.1,964,0000000964_0000000003,pch,1,1,964,3,0,0,22,,,,,,,,,,,,,,
01.011.014200.2,965,0000000965_0000000001,pch,1,1,965,1,0,0,12,,,,,,,,,,,,,,
01.011.014200.2,965,0000000965_0000000002,pch,1,1,965,2,0,0,6,,,,,,,,,,,,,,
01.011.014200.2,965,0000000965_0000000003,pch,1,1,965,3,0,0,18,,,,,,,,,,,,,,
01.011.014200.3,966,0000000966_0000000001,pch,1,1,966,1,0,0,24,,,,,,,,,,,,,,
01.011.014200.3,966,0000000966_0000000002,pch,1,1,966,2,0,0,8,,,,,,,,,,,,,,
01.011.014200.3,966,0000000966_0000000003,pch,1,1,966,3,0,0,32,,,,,,,,,,,,,,
01.011.014200.4,967,0000000967_0000000001,pch,1,1,967,1,0,0,10,,,,,,,,,,,,,,
01.011.014200.4,967,0000000967_0000000002,pch,1,1,967,2,0,0,14,,,,,,,,,,,,,,
01.011.014200.4,967,0000000967_0000000003,pch,1,1,967,3,0,0,24,,,,,,,,,,,,,,
01.011.014200.5,968,0000000968_0000000001,pch,1,1,968,1,0,0,12,,,,,,,,,,,,,,
01.011.014200.5,968,0000000968_0000000002,pch,1,1,968,2,0,0,2,,,,,,,,,,,,,,
01.011.014200.5,968,0000000968_0000000003,pch,1,1,968,3,0,0,14,,,,,,,,,,,,,,
01.011.014200.6,969,0000000969_0000000001,pch,1,1,969,1,0,0,28,,,,,,,,,,,,,,
01.011.014200.6,969,0000000969_0000000002,pch,1,1,969,2,0,0,22,,,,,,,,,,,,,,
01.011.014200.6,969,0000000969_0000000003,pch,1,1,969,3,0,0,50,,,,,,,,,,,,,,
01.011.014200.7,970,0000000970_0000000001,pch,1,1,970,1,0,0,44,,,,,,,,,,,,,,
01.011.014200.7,970,0000000970_0000000002,pch,1,1,970,2,0,0,14,,,,,,,,,,,,,,
01.011.014200.7,970,0000000970_0000000003,pch,1,1,970,3,0,0,58,,,,,,,,,,,,,,
01.011.014200.8,971,0000000971_0000000001,pch,1,1,971,1,0,0,12,,,,,,,,,,,,,,
01.011.014200.8,971,0000000971_0000000002,pch,1,1,971,2,0,0,10,,,,,,,,,,,,,,
01.011.014200.8,971,0000000971_0000000003,pch,1,1,971,3,0,0,22,,,,,,,,,,,,,,
01.011.014300.1,972,0000000972_0000000001,pch,1,1,972,1,0,0,20,,,,,,,,,,,,,,
01.011.014300.1,972,0000000972_0000000002,pch,1,1,972,2,0,0,8,,,,,,,,,,,,,,
01.011.014300.1,972,0000000972_0000000003,pch,1,1,972,3,0,0,28,,,,,,,,,,,,,,
01.011.014300.2,973,0000000973_0000000001,pch,1,1,973,1,0,0,44,,,,,,,,,,,,,,
01.011.014300.2,973,0000000973_0000000002,pch,1,1,973,2,0,0,18,,,,,,,,,,,,,,
01.011.014300.2,973,0000000973_0000000003,pch,1,1,973,3,0,0,62,,,,,,,,,,,,,,
01.011.014300.3,974,0000000974_0000000001,pch,1,1,974,1,0,0,20,,,,,,,,,,,,,,
01.011.014300.3,974,0000000974_0000000002,pch,1,1,974,2,0,0,8,,,,,,,,,,,,,,
01.011.014300.3,974,0000000974_0000000003,pch,1,1,974,3,0,0,28,,,,,,,,,,,,,,
01.011.014300.4,975,0000000975_0000000001,pch,1,1,975,1,0,0,36,,,,,,,,,,,,,,
01.011.014300.4,975,0000000975_0000000002,pch,1,1,975,2,0,0,16,,,,,,,,,,,,,,
01.011.014300.4,975,0000000975_0000000003,pch,1,1,975,3,0,0,52,,,,,,,,,,,,,,
01.011.014300.5,976,0000000976_0000000001,pch,1,1,976,1,0,0,24,,,,,,,,,,,,,,
01.011.014300.5,976,0000000976_0000000002,pch,1,1,976,2,0,0,12,,,,,,,,,,,,,,
01.011.014300.5,976,0000000976_0000000003,pch,1,1,976,3,0,0,36,,,,,,,,,,,,,,
01.011.014300.6,977,0000000977_0000000001,pch,1,1,977,1,0,0,38,,,,,,,,,,,,,,
01.011.014300.6,977,0000000977_0000000002,pch,1,1,977,2,0,0,26,,,,,,,,,,,,,,
01.011.014300.6,977,0000000977_0000000003,pch,1,1,977,3,0,0,64,,,,,,,,,,,,,,
01.011.014400.1,978,0000000978_0000000001,pch,1,1,978,1,0,0,22,,,,,,,,,,,,,,
01.011.014400.1,978,0000000978_0000000002,pch,1,1,978,2,0,0,14,,,,,,,,,,,,,,
01.011.014400.1,978,0000000978_0000000003,pch,1,1,978,3,0,0,36,,,,,,,,,,,,,,
01.011.014400.2,979,0000000979_0000000001,pch,1,1,979,1,0,0,24,,,,,,,,,,,,,,
01.011.014400.2,979,0000000979_0000000002,pch,1,1,979,2,0,0,6,,,,,,,,,,,,,,
01.011.014400.2,979,0000000979_0000000003,pch,1,1,979,3,0,0,30,,,,,,,,,,,,,,
01.011.014400.3,980,0000000980_0000000001,pch,1,1,980,1,0,0,10,,,,,,,,,,,,,,
01.011.014400.3,980,0000000980_0000000002,pch,1,1,980,2,0,0,8,,,,,,,,,,,,,,
01.011.014400.3,980,0000000980_0000000003,pch,1,1,980,3,0,0,18,,,,,,,,,,,,,,
01.011.014500.1,981,0000000981_0000000001,pch,1,1,981,1,0,0,14,,,,,,,,,,,,,,
01.011.014500.1,981,0000000981_0000000002,pch,1,1,981,2,0,0,6,,,,,,,,,,,,,,
01.011.014500.1,981,0000000981_0000000003,pch,1,1,981,3,0,0,20,,,,,,,,,,,,,,
01.011.014500.2,982,0000000982_0000000001,pch,1,1,982,1,0,0,22,,,,,,,,,,,,,,
01.011.014500.2,982,0000000982_0000000002,pch,1,1,982,2,0,0,10,,,,,,,,,,,,,,
01.011.014500.2,982,0000000982_0000000003,pch,1,1,982,3,0,0,32,,,,,,,,,,,,,,
01.011.014500.3,983,0000000983_0000000001,pch,1,1,983,1,0,0,12,,,,,,,,,,,,,,
01.011.014500.3,983,0000000983_0000000002,pch,1,1,983,2,0,0,10,,,,,,,,,,,,,,
01.011.014500.3,983,0000000983_0000000003,pch,1,1,983,3,0,0,22,,,,,,,,,,,,,,
01.011.014500.4,984,0000000984_0000000001,pch,1,1,984,1,0,0,12,,,,,,,,,,,,,,
01.011.014500.4,984,0000000984_0000000002,pch,1,1,984,2,0,0,0,,,,,,,,,,,,,,
01.011.014500.4,984,0000000984_0000000003,pch,1,1,984,3,0,0,12,,,,,,,,,,,,,,
01.011.014500.5,985,0000000985_0000000001,pch,1,1,985,1,0,0,8,,,,,,,,,,,,,,
01.011.014500.5,985,0000000985_0000000002,pch,1,1,985,2,0,0,6,,,,,,,,,,,,,,
01.011.014500.5,985,0000000985_0000000003,pch,1,1,985,3,0,0,14,,,,,,,,,,,,,,
01.011.014500.6,986,0000000986_0000000001,pch,1,1,986,1,0,0,6,,,,,,,,,,,,,,
01.011.014500.6,986,0000000986_0000000002,pch,1,1,986,2,0,0,2,,,,,,,,,,,,,,
01.011.014500.6,986,0000000986_0000000003,pch,1,1,986,3,0,0,8,,,,,,,,,,,,,,
01.011.014500.7,987,0000000987_0000000001,pch,1,1,987,1,0,0,2,,,,,,,,,,,,,,
01.011.014500.7,987,0000000987_0000000002,pch,1,1,987,2,0,0,0,,,,,,,,,,,,,,
01.011.014500.7,987,0000000987_0000000003,pch,1,1,987,3,0,0,2,,,,,,,,,,,,,,
01.011.014500.8,988,0000000988_0000000001,pch,1,1,988,1,0,0,8,,,,,,,,,,,,,,
01.011.014500.8,988,0000000988_0000000002,pch,1,1,988,2,0,0,10,,,,,,,,,,,,,,
01.011.014500.8,988,0000000988_0000000003,pch,1,1,988,3,0,0,18,,,,,,,,,,,,,,
01.011.014600.1,989,0000000989_0000000001,pch,1,1,989,1,0,0,24,,,,,,,,,,,,,,
01.011.014600.1,989,0000000989_0000000002,pch,1,1,989,2,0,0,16,,,,,,,,,,,,,,
01.011.014600.1,989,0000000989_0000000003,pch,1,1,989,3,0,0,40,,,,,,,,,,,,,,
