year,age_sex_group,sahsu_grd_level1,sahsu_grd_level2,sahsu_grd_level3,sahsu_grd_level4,icd,total
1995,213,01,01.007,01.007.012100,01.007.012100.3,C509,2
1995,213,01,01.007,01.007.012400,01.007.012400.1,C509,2
1995,213,01,01.008,01.008.003700,01.008.003700.7,C509,2
1995,213,01,01.008,01.008.004300,01.008.004300.3,C509,2
1995,213,01,01.008,01.008.004600,01.008.004600.7,C509,2
1995,213,01,01.008,01.008.004900,01.008.004900.4,C509,2
1995,213,01,01.008,01.008.005500,01.008.005500.2,C509,2
1995,213,01,01.008,01.008.005800,01.008.005800.2,C509,2
1995,213,01,01.008,01.008.006400,01.008.006400.4,C509,2
1995,213,01,01.008,01.008.006700,01.008.006700.1,C509,2
1995,213,01,01.008,01.008.006700,01.008.006700.5,C509,2
1995,213,01,01.008,01.008.006700,01.008.006700.6,C509,2
1995,213,01,01.008,01.008.006800,01.008.006800.3,C509,2
1995,213,01,01.008,01.008.006800,01.008.006800.6,C509,2
1995,213,01,01.008,01.008.007000,01.008.007000.3,C509,2
1995,213,01,01.008,01.008.007600,01.008.007600.1,C509,2
1995,213,01,01.008,01.008.007600,01.008.007600.6,C509,2
1995,213,01,01.008,01.008.008800,01.008.008800.3,C509,2
1995,213,01,01.008,01.008.009500,01.008.009500.4,C509,2
1995,213,01,01.008,01.008.009500,01.008.009500.6,C509,2
1995,213,01,01.008,01.008.009600,01.008.009600.8,C509,2
1995,213,01,01.008,01.008.009700,01.008.009700.8,C509,2
1995,213,01,01.008,01.008.010500,01.008.010500.1,C509,2
1995,213,01,01.008,01.008.010800,01.008.010800.2,C509,2
1995,213,01,01.011,01.011.014300,01.011.014300.4,C509,2
1995,213,01,01.009,01.009.002800,01.009.002800.4,C509,2
1995,213,01,01.008,01.008.010600,01.008.010600.5,C509,2
1995,213,01,01.008,01.008.009800,01.008.009800.1,C509,2
1995,213,01,01.008,01.008.008800,01.008.008800.6,C509,2
1995,214,01,01.002,01.002.000400,01.002.000400.7,C509,2
1995,214,01,01.008,01.008.009600,01.008.009600.3,C509,2
1995,214,01,01.008,01.008.007800,01.008.007800.1,C509,2
1995,214,01,01.008,01.008.007700,01.008.007700.4,C509,2
1995,214,01,01.002,01.002.000600,01.002.000600.5,C509,2
1995,214,01,01.002,01.002.001200,01.002.001200.6,C509,2
1995,214,01,01.015,01.015.016200,01.015.016200.2,C509,2
1995,214,01,01.014,01.014.018500,01.014.018500.8,C509,2
1995,214,01,01.014,01.014.018100,01.014.018100.5,C509,2
1995,214,01,01.008,01.008.005100,01.008.005100.1,C509,2
1995,214,01,01.008,01.008.005500,01.008.005500.3,C509,2
1995,214,01,01.008,01.008.005900,01.008.005900.4,C509,2
1995,214,01,01.008,01.008.006300,01.008.006300.7,C509,2
1995,214,01,01.008,01.008.006800,01.008.006800.1,C509,2
1995,214,01,01.013,01.013.016400,01.013.016400.5,C509,2
1995,214,01,01.008,01.008.004400,01.008.004400.3,C509,2
1995,214,01,01.011,01.011.015600,01.011.015600.6,C509,2
1995,214,01,01.008,01.008.004400,01.008.004400.6,C509,2
1995,214,01,01.002,01.002.001300,01.002.001300.2,C509,2
1995,214,01,01.008,01.008.005600,01.008.005600.1,C509,2
1995,214,01,01.008,01.008.009000,01.008.009000.7,C509,2
1995,214,01,01.008,01.008.009200,01.008.009200.8,C509,2
1995,214,01,01.008,01.008.009900,01.008.009900.1,C509,2
1995,214,01,01.009,01.009.002700,01.009.002700.4,C509,2
1995,214,01,01.011,01.011.012800,01.011.012800.7,C509,2
1995,214,01,01.002,01.002.000600,01.002.000600.2,C509,2
1995,214,01,01.018,01.018.019100,01.018.019100.3,C509,2
1995,214,01,01.011,01.011.013000,01.011.013000.5,C509,2
1995,214,01,01.014,01.014.017300,01.014.017300.7,C509,2
1995,214,01,01.014,01.014.018200,01.014.018200.3,C509,2
1995,214,01,01.017,01.017.019000,01.017.019000.2,C509,2
1995,214,01,01.014,01.014.018500,01.014.018500.3,C509,2
1995,214,01,01.014,01.014.018500,01.014.018500.1,C509,2
1995,214,01,01.011,01.011.015100,01.011.015100.3,C509,2
1995,214,01,01.008,01.008.007500,01.008.007500.2,C509,2
1995,214,01,01.008,01.008.006600,01.008.006600.6,C509,2
1995,214,01,01.008,01.008.006600,01.008.006600.5,C509,2
1995,214,01,01.008,01.008.006500,01.008.006500.4,C509,2
1995,214,01,01.008,01.008.006300,01.008.006300.1,C509,2
1995,214,01,01.008,01.008.005600,01.008.005600.3,C509,2
1995,214,01,01.008,01.008.007700,01.008.007700.7,C509,2
1995,214,01,01.011,01.011.013300,01.011.013300.8,C509,2
1995,214,01,01.011,01.011.012800,01.011.012800.4,C509,2
1995,214,01,01.011,01.011.012700,01.011.012700.3,C509,2
1995,214,01,01.008,01.008.009900,01.008.009900.4,C509,2
1995,214,01,01.008,01.008.009700,01.008.009700.7,C509,2
1995,214,01,01.013,01.013.016700,01.013.016700.6,C509,2
1995,214,01,01.013,01.013.016400,01.013.016400.3,C509,2
1995,214,01,01.011,01.011.014700,01.011.014700.3,C509,2
1995,214,01,01.011,01.011.014200,01.011.014200.8,C509,2
1995,214,01,01.011,01.011.013800,01.011.013800.8,C509,2
1995,214,01,01.011,01.011.013400,01.011.013400.7,C509,2
1995,214,01,01.011,01.011.013000,01.011.013000.2,C509,2
1995,214,01,01.009,01.009.003100,01.009.003100.2,C509,2
1995,214,01,01.009,01.009.003100,01.009.003100.1,C509,2
1995,214,01,01.004,01.004.011100,01.004.011100.2,C509,2
1995,214,01,01.008,01.008.009700,01.008.009700.5,C509,2
1995,214,01,01.009,01.009.002800,01.009.002800.2,C509,2
1995,214,01,01.009,01.009.002700,01.009.002700.1,C509,2
1995,214,01,01.008,01.008.010800,01.008.010800.3,C509,2
1995,214,01,01.008,01.008.010700,01.008.010700.4,C509,2
1995,214,01,01.008,01.008.009700,01.008.009700.8,C509,2
1995,214,01,01.008,01.008.008700,01.008.008700.2,C509,2
1995,214,01,01.008,01.008.008900,01.008.008900.5,C509,2
1995,214,01,01.008,01.008.009500,01.008.009500.2,C509,2
1995,214,01,01.008,01.008.009500,01.008.009500.8,C509,2
1995,214,01,01.008,01.008.009700,01.008.009700.1,C509,2
1995,214,01,01.008,01.008.009500,01.008.009500.5,C509,2
1995,214,01,01.008,01.008.004600,01.008.004600.3,C509,2
1995,214,01,01.008,01.008.003901,01.008.003901.6,C509,2
1995,214,01,01.008,01.008.003900,01.008.003900.1,C509,2
1995,214,01,01.004,01.004.011600,01.004.011600.2,C509,2
1995,214,01,01.002,01.002.000800,01.002.000800.6,C509,2
1995,214,01,01.002,01.002.000300,01.002.000300.3,C509,2
1995,214,01,01.001,01.001.000100,01.001.000100.1,C509,2
1995,214,01,01.008,01.008.009500,01.008.009500.9,C509,2
1995,214,01,01.004,01.004.011500,01.004.011500.9,C509,2
1995,214,01,01.008,01.008.008900,01.008.008900.1,C509,2
1995,214,01,01.008,01.008.008700,01.008.008700.3,C509,2
1995,214,01,01.008,01.008.008200,01.008.008200.4,C509,2
1995,214,01,01.008,01.008.007900,01.008.007900.3,C509,2
1995,214,01,01.008,01.008.007800,01.008.007800.8,C509,2
1995,214,01,01.008,01.008.006800,01.008.006800.6,C509,2
1995,214,01,01.004,01.004.011700,01.004.011700.2,C509,2
1995,214,01,01.008,01.008.006700,01.008.006700.3,C509,2
1995,214,01,01.008,01.008.006400,01.008.006400.2,C509,2
1995,214,01,01.008,01.008.006300,01.008.006300.5,C509,2
1995,214,01,01.008,01.008.004700,01.008.004700.5,C509,2
1995,214,01,01.008,01.008.004600,01.008.004600.4,C509,2
1995,214,01,01.008,01.008.004500,01.008.004500.7,C509,2
1995,214,01,01.008,01.008.004500,01.008.004500.4,C509,2
1995,214,01,01.008,01.008.004500,01.008.004500.2,C509,2
1995,214,01,01.008,01.008.004400,01.008.004400.5,C509,2
1995,214,01,01.011,01.011.014600,01.011.014600.5,C509,2
1995,214,01,01.011,01.011.014800,01.011.014800.3,C509,2
1995,214,01,01.013,01.013.016600,01.013.016600.3,C509,2
1995,214,01,01.014,01.014.018500,01.014.018500.2,C509,2
1995,214,01,01.014,01.014.018800,01.014.018800.1,C509,2
1995,214,01,01.002,01.002.000500,01.002.000500.8,C509,2
1995,214,01,01.009,01.009.002900,01.009.002900.1,C509,2
1995,214,01,01.007,01.007.012300,01.007.012300.1,C509,2
1995,214,01,01.008,01.008.004000,01.008.004000.2,C509,2
1995,214,01,01.008,01.008.004100,01.008.004100.6,C509,2
1995,214,01,01.008,01.008.004500,01.008.004500.3,C509,2
1995,214,01,01.001,01.001.000100,01.001.000100.2,C509,2
1995,214,01,01.002,01.002.001800,01.002.001800.3,C509,2
1995,214,01,01.005,01.005.002400,01.005.002400.1,C509,2
1995,214,01,01.008,01.008.011000,01.008.011000.1,C509,2
1995,214,01,01.008,01.008.009000,01.008.009000.8,C509,2
1995,214,01,01.008,01.008.009000,01.008.009000.5,C509,2
1995,214,01,01.008,01.008.008800,01.008.008800.5,C509,2
1995,214,01,01.008,01.008.004200,01.008.004200.3,C509,2
1995,214,01,01.008,01.008.004100,01.008.004100.2,C509,2
1995,214,01,01.008,01.008.003800,01.008.003800.1,C509,2
1995,214,01,01.007,01.007.012400,01.007.012400.2,C509,2
1995,214,01,01.007,01.007.012400,01.007.012400.1,C509,2
1995,214,01,01.007,01.007.012000,01.007.012000.2,C509,2
1995,214,01,01.006,01.006.002600,01.006.002600.2,C509,2
1995,214,01,01.004,01.004.011600,01.004.011600.9,C509,2
1995,214,01,01.004,01.004.011500,01.004.011500.8,C509,2
1995,214,01,01.004,01.004.011300,01.004.011300.4,C509,2
1995,214,01,01.002,01.002.001900,01.002.001900.6,C509,2
1995,214,01,01.002,01.002.001900,01.002.001900.2,C509,2
1995,214,01,01.002,01.002.001700,01.002.001700.2,C509,2
1995,214,01,01.002,01.002.001500,01.002.001500.3,C509,2
1995,214,01,01.002,01.002.000400,01.002.000400.9,C509,2
1995,214,01,01.016,01.016.017100,01.016.017100.1,C509,2
1995,214,01,01.013,01.013.016700,01.013.016700.4,C509,2
1995,214,01,01.013,01.013.016300,01.013.016300.6,C509,2
1995,214,01,01.011,01.011.014700,01.011.014700.1,C509,2
1995,214,01,01.011,01.011.013800,01.011.013800.5,C509,2
1995,214,01,01.011,01.011.013100,01.011.013100.3,C509,2
1995,214,01,01.011,01.011.013000,01.011.013000.1,C509,2
1995,214,01,01.009,01.009.002800,01.009.002800.3,C509,2
1995,214,01,01.008,01.008.007800,01.008.007800.6,C509,2
1995,214,01,01.008,01.008.007600,01.008.007600.8,C509,2
1995,214,01,01.009,01.009.002700,01.009.002700.3,C509,2
1995,214,01,01.008,01.008.010700,01.008.010700.5,C509,2
1995,214,01,01.008,01.008.007500,01.008.007500.8,C509,2
1995,214,01,01.008,01.008.006800,01.008.006800.5,C509,2
1995,214,01,01.008,01.008.006400,01.008.006400.6,C509,2
1995,214,01,01.006,01.006.002600,01.006.002600.1,C509,2
1995,214,01,01.002,01.002.001800,01.002.001800.8,C509,2
1995,214,01,01.002,01.002.001600,01.002.001600.6,C509,2
1995,214,01,01.008,01.008.003800,01.008.003800.3,C509,2
1995,214,01,01.008,01.008.003900,01.008.003900.2,C509,2
1995,214,01,01.008,01.008.004200,01.008.004200.2,C509,2
1995,214,01,01.008,01.008.010500,01.008.010500.6,C509,2
1995,214,01,01.008,01.008.010300,01.008.010300.5,C509,2
1995,215,01,01.008,01.008.003500,01.008.003500.1,C509,2
1995,215,01,01.008,01.008.004200,01.008.004200.1,C509,2
1995,215,01,01.008,01.008.001000,01.008.001000.3,C509,2
1995,215,01,01.001,01.001.000100,01.001.000100.2,C509,2
1995,215,01,01.008,01.008.007100,01.008.007100.1,C509,2
1995,215,01,01.008,01.008.009400,01.008.009400.4,C509,2
1995,215,01,01.008,01.008.006400,01.008.006400.4,C509,2
1995,215,01,01.008,01.008.004800,01.008.004800.3,C509,2
1995,215,01,01.008,01.008.004300,01.008.004300.2,C509,2
1995,215,01,01.008,01.008.009400,01.008.009400.5,C509,2
1995,215,01,01.007,01.007.012200,01.007.012200.6,C509,2
1995,215,01,01.007,01.007.012200,01.007.012200.4,C509,2
1995,215,01,01.004,01.004.011600,01.004.011600.9,C509,2
1995,215,01,01.002,01.002.000600,01.002.000600.6,C509,2
1995,215,01,01.002,01.002.001800,01.002.001800.3,C509,2
1995,215,01,01.008,01.008.006200,01.008.006200.6,C509,2
1995,215,01,01.011,01.011.014800,01.011.014800.5,C509,2
1995,215,01,01.011,01.011.013000,01.011.013000.7,C509,2
1995,215,01,01.008,01.008.006300,01.008.006300.1,C509,2
1995,215,01,01.014,01.014.017200,01.014.017200.4,C509,2
1995,215,01,01.001,01.001.000200,01.001.000200.1,C509,2
1995,215,01,01.014,01.014.018400,01.014.018400.8,C509,2
1995,215,01,01.007,01.007.012100,01.007.012100.1,C509,2
1995,215,01,01.008,01.008.004100,01.008.004100.2,C509,2
1995,215,01,01.002,01.002.000400,01.002.000400.4,C509,2
1995,215,01,01.009,01.009.002700,01.009.002700.4,C509,2
1995,215,01,01.008,01.008.009500,01.008.009500.6,C509,2
1995,215,01,01.008,01.008.008400,01.008.008400.2,C509,2
1995,215,01,01.008,01.008.009600,01.008.009600.9,C509,2
1995,215,01,01.008,01.008.004500,01.008.004500.5,C509,2
1995,215,01,01.008,01.008.010700,01.008.010700.1,C509,2
1995,215,01,01.008,01.008.011000,01.008.011000.1,C509,2
1995,215,01,01.011,01.011.013400,01.011.013400.7,C509,2
1995,215,01,01.014,01.014.018500,01.014.018500.3,C509,2
1995,215,01,01.008,01.008.009600,01.008.009600.8,C509,2
1995,215,01,01.002,01.002.000600,01.002.000600.2,C509,2
1995,215,01,01.008,01.008.005000,01.008.005000.4,C509,2
1995,215,01,01.007,01.007.012100,01.007.012100.2,C509,2
1995,215,01,01.002,01.002.001700,01.002.001700.1,C509,2
1995,215,01,01.008,01.008.010700,01.008.010700.8,C509,2
1995,215,01,01.008,01.008.010700,01.008.010700.9,C509,2
1995,215,01,01.008,01.008.010800,01.008.010800.1,C509,2
1995,215,01,01.014,01.014.018500,01.014.018500.2,C509,2
1995,215,01,01.002,01.002.001200,01.002.001200.1,C509,2
1995,215,01,01.008,01.008.010700,01.008.010700.3,C509,2
1995,215,01,01.007,01.007.012000,01.007.012000.3,C509,2
1995,215,01,01.009,01.009.002900,01.009.002900.3,C509,2
1995,215,01,01.017,01.017.019000,01.017.019000.2,C509,2
1995,215,01,01.008,01.008.009600,01.008.009600.6,C509,2
1995,215,01,01.008,01.008.005400,01.008.005400.2,C509,2
1995,215,01,01.008,01.008.006600,01.008.006600.7,C509,2
1995,215,01,01.008,01.008.006700,01.008.006700.4,C509,2
1995,215,01,01.002,01.002.001900,01.002.001900.5,C509,2
1995,215,01,01.008,01.008.007800,01.008.007800.1,C509,2
1995,215,01,01.008,01.008.008000,01.008.008000.7,C509,2
1995,215,01,01.008,01.008.007500,01.008.007500.1,C509,2
1995,215,01,01.004,01.004.011200,01.004.011200.4,C509,2
1995,215,01,01.008,01.008.003600,01.008.003600.4,C509,2
1995,215,01,01.004,01.004.011500,01.004.011500.6,C509,2
1995,215,01,01.013,01.013.016300,01.013.016300.2,C509,2
1995,215,01,01.018,01.018.019100,01.018.019100.4,C509,2
1995,215,01,01.018,01.018.019100,01.018.019100.5,C509,2
1995,215,01,01.004,01.004.011200,01.004.011200.2,C509,2
1995,215,01,01.002,01.002.002000,01.002.002000.2,C509,2
1995,215,01,01.002,01.002.000600,01.002.000600.7,C509,2
1995,215,01,01.002,01.002.000500,01.002.000500.2,C509,2
1995,215,01,01.002,01.002.000400,01.002.000400.7,C509,2
1995,215,01,01.004,01.004.011600,01.004.011600.8,C509,2
1995,215,01,01.014,01.014.018800,01.014.018800.1,C509,2
1995,215,01,01.018,01.018.019100,01.018.019100.2,C509,2
1995,215,01,01.014,01.014.018600,01.014.018600.6,C509,2
1995,215,01,01.011,01.011.014900,01.011.014900.5,C509,2
1995,215,01,01.008,01.008.003700,01.008.003700.8,C509,2
1995,215,01,01.004,01.004.011600,01.004.011600.4,C509,2
1995,215,01,01.011,01.011.013100,01.011.013100.4,C509,2
1995,215,01,01.006,01.006.002500,01.006.002500.2,C509,2
1995,215,01,01.006,01.006.002600,01.006.002600.2,C509,2
1995,215,01,01.008,01.008.007600,01.008.007600.5,C509,2
1995,215,01,01.006,01.006.002700,01.006.002700.1,C509,2
1995,215,01,01.011,01.011.012800,01.011.012800.5,C509,2
1995,215,01,01.011,01.011.013900,01.011.013900.8,C509,2
1995,215,01,01.008,01.008.009500,01.008.009500.9,C509,2
1995,215,01,01.001,01.001.000100,01.001.000100.1,C509,2
1995,215,01,01.008,01.008.009500,01.008.009500.3,C509,2
1995,215,01,01.011,01.011.015100,01.011.015100.6,C509,2
1995,215,01,01.008,01.008.007600,01.008.007600.6,C509,2
1995,215,01,01.008,01.008.007800,01.008.007800.5,C509,2
1995,215,01,01.008,01.008.008200,01.008.008200.6,C509,2
1995,215,01,01.008,01.008.008600,01.008.008600.3,C509,2
1995,215,01,01.008,01.008.008700,01.008.008700.2,C509,2
1995,215,01,01.013,01.013.016000,01.013.016000.3,C509,2
1995,215,01,01.008,01.008.002900,01.008.002900.2,C509,2
1995,215,01,01.013,01.013.016100,01.013.016100.2,C509,2
1995,215,01,01.013,01.013.016800,01.013.016800.3,C509,2
1995,215,01,01.008,01.008.002900,01.008.002900.4,C509,2
1995,215,01,01.008,01.008.003500,01.008.003500.4,C509,2
1995,215,01,01.014,01.014.018500,01.014.018500.4,C509,2
1995,215,01,01.008,01.008.008900,01.008.008900.5,C509,2
1995,215,01,01.008,01.008.003800,01.008.003800.2,C509,2
1995,215,01,01.008,01.008.004200,01.008.004200.4,C509,2
1995,215,01,01.011,01.011.014800,01.011.014800.1,C509,2
1995,215,01,01.002,01.002.000600,01.002.000600.4,C509,2
1995,215,01,01.011,01.011.014800,01.011.014800.3,C509,2
1995,215,01,01.008,01.008.004500,01.008.004500.7,C509,2
1995,215,01,01.003,01.003.003400,01.003.003400.4,C509,2
1995,215,01,01.008,01.008.010700,01.008.010700.4,C509,2
1995,215,01,01.008,01.008.010700,01.008.010700.2,C509,2
1995,215,01,01.008,01.008.010400,01.008.010400.1,C509,2
1995,215,01,01.008,01.008.005500,01.008.005500.2,C509,2
1995,215,01,01.008,01.008.004700,01.008.004700.2,C509,2
1995,215,01,01.008,01.008.004600,01.008.004600.5,C509,2
1995,215,01,01.008,01.008.010300,01.008.010300.3,C509,2
1995,215,01,01.008,01.008.009900,01.008.009900.5,C509,2
1995,215,01,01.008,01.008.005200,01.008.005200.3,C509,2
1995,215,01,01.015,01.015.016200,01.015.016200.4,C509,2
1995,215,01,01.008,01.008.006400,01.008.006400.6,C509,2
1995,215,01,01.002,01.002.000700,01.002.000700.6,C509,2
1995,215,01,01.008,01.008.010500,01.008.010500.9,C509,2
1995,215,01,01.008,01.008.008200,01.008.008200.5,C509,2
1995,215,01,01.018,01.018.019400,01.018.019400.2,C509,2
1995,215,01,01.008,01.008.010200,01.008.010200.2,C509,2
1995,215,01,01.008,01.008.005500,01.008.005500.7,C509,2
1995,215,01,01.008,01.008.005700,01.008.005700.3,C509,2
1995,215,01,01.008,01.008.006300,01.008.006300.6,C509,2
1995,215,01,01.008,01.008.006500,01.008.006500.4,C509,2
1995,216,01,01.006,01.006.002500,01.006.002500.1,C509,2
1995,216,01,01.008,01.008.005300,01.008.005300.8,C509,2
1995,216,01,01.008,01.008.004900,01.008.004900.5,C509,2
1995,216,01,01.008,01.008.004600,01.008.004600.4,C509,2
1995,216,01,01.008,01.008.004400,01.008.004400.7,C509,2
1995,216,01,01.008,01.008.004000,01.008.004000.4,C509,2
1995,216,01,01.008,01.008.003900,01.008.003900.3,C509,2
1995,216,01,01.008,01.008.003800,01.008.003800.8,C509,2
1995,216,01,01.008,01.008.005600,01.008.005600.4,C509,2
1995,216,01,01.008,01.008.006500,01.008.006500.6,C509,2
1995,216,01,01.008,01.008.006600,01.008.006600.6,C509,2
1995,216,01,01.008,01.008.009200,01.008.009200.5,C509,2
1995,216,01,01.008,01.008.003700,01.008.003700.8,C509,2
1995,216,01,01.008,01.008.003700,01.008.003700.3,C509,2
1995,216,01,01.008,01.008.002900,01.008.002900.2,C509,2
1995,216,01,01.006,01.006.002600,01.006.002600.2,C509,2
1995,216,01,01.006,01.006.002500,01.006.002500.2,C509,2
1995,216,01,01.004,01.004.011700,01.004.011700.3,C509,2
1995,216,01,01.002,01.002.002300,01.002.002300.4,C509,2
1995,216,01,01.002,01.002.002000,01.002.002000.1,C509,2
1995,216,01,01.002,01.002.001600,01.002.001600.6,C509,2
1995,216,01,01.002,01.002.000400,01.002.000400.6,C509,2
1995,216,01,01.004,01.004.011500,01.004.011500.4,C509,2
1995,216,01,01.018,01.018.019300,01.018.019300.1,C509,2
1995,216,01,01.004,01.004.011600,01.004.011600.8,C509,2
1995,216,01,01.007,01.007.012100,01.007.012100.6,C509,2
1995,216,01,01.007,01.007.012200,01.007.012200.6,C509,2
1995,216,01,01.008,01.008.002900,01.008.002900.3,C509,2
1995,216,01,01.008,01.008.002900,01.008.002900.7,C509,2
1995,216,01,01.008,01.008.003600,01.008.003600.3,C509,2
1995,216,01,01.008,01.008.003901,01.008.003901.6,C509,2
1995,216,01,01.008,01.008.004400,01.008.004400.2,C509,2
1995,216,01,01.008,01.008.004900,01.008.004900.6,C509,2
1995,216,01,01.008,01.008.005700,01.008.005700.4,C509,2
1995,216,01,01.016,01.016.017000,01.016.017000.1,C509,2
1995,216,01,01.008,01.008.006300,01.008.006300.2,C509,2
1995,216,01,01.008,01.008.006300,01.008.006300.5,C509,2
1995,216,01,01.008,01.008.006300,01.008.006300.7,C509,2
1995,216,01,01.008,01.008.006400,01.008.006400.1,C509,2
1995,216,01,01.014,01.014.018400,01.014.018400.1,C509,2
1995,216,01,01.014,01.014.018100,01.014.018100.2,C509,2
1995,216,01,01.008,01.008.006400,01.008.006400.2,C509,2
1995,216,01,01.008,01.008.006500,01.008.006500.2,C509,2
1995,216,01,01.008,01.008.009300,01.008.009300.3,C509,2
1995,216,01,01.008,01.008.006800,01.008.006800.4,C509,2
1995,216,01,01.008,01.008.007800,01.008.007800.1,C509,2
1995,216,01,01.008,01.008.008300,01.008.008300.2,C509,2
1995,216,01,01.008,01.008.008300,01.008.008300.3,C509,2
1995,216,01,01.008,01.008.008800,01.008.008800.1,C509,2
1995,216,01,01.008,01.008.009200,01.008.009200.3,C509,2
1995,216,01,01.011,01.011.012900,01.011.012900.7,C509,2
1995,216,01,01.008,01.008.009600,01.008.009600.3,C509,2
1995,216,01,01.008,01.008.009700,01.008.009700.3,C509,2
1995,216,01,01.008,01.008.009500,01.008.009500.6,C509,2
1995,216,01,01.008,01.008.009401,01.008.009401.4,C509,2
1995,216,01,01.008,01.008.009300,01.008.009300.4,C509,2
1995,216,01,01.008,01.008.010100,01.008.010100.4,C509,2
1995,216,01,01.008,01.008.010600,01.008.010600.4,C509,2
1995,216,01,01.008,01.008.010400,01.008.010400.4,C509,2
1995,216,01,01.008,01.008.008100,01.008.008100.5,C509,2
1995,216,01,01.008,01.008.010800,01.008.010800.2,C509,2
1995,216,01,01.008,01.008.010700,01.008.010700.7,C509,2
1995,216,01,01.009,01.009.002800,01.009.002800.1,C509,2
1995,216,01,01.011,01.011.013100,01.011.013100.1,C509,2
1995,216,01,01.011,01.011.013900,01.011.013900.5,C509,2
1995,216,01,01.011,01.011.013900,01.011.013900.7,C509,2
1995,216,01,01.011,01.011.014300,01.011.014300.2,C509,2
1995,216,01,01.008,01.008.010700,01.008.010700.9,C509,2
1995,216,01,01.009,01.009.002800,01.009.002800.5,C509,2
1995,216,01,01.009,01.009.002900,01.009.002900.1,C509,2
1995,216,01,01.009,01.009.002900,01.009.002900.3,C509,2
1995,216,01,01.009,01.009.003000,01.009.003000.1,C509,2
1995,216,01,01.011,01.011.012800,01.011.012800.1,C509,2
1995,216,01,01.014,01.014.017900,01.014.017900.2,C509,2
1995,216,01,01.013,01.013.016500,01.013.016500.2,C509,2
1995,216,01,01.011,01.011.015500,01.011.015500.2,C509,2
1995,216,01,01.011,01.011.012800,01.011.012800.2,C509,2
1995,216,01,01.011,01.011.013900,01.011.013900.1,C509,2
1995,216,01,01.011,01.011.013900,01.011.013900.4,C509,2
1995,216,01,01.011,01.011.014000,01.011.014000.2,C509,2
1995,216,01,01.011,01.011.014600,01.011.014600.5,C509,2
1995,216,01,01.014,01.014.017300,01.014.017300.6,C509,2
1995,216,01,01.014,01.014.018100,01.014.018100.6,C509,2
1995,216,01,01.011,01.011.015300,01.011.015300.6,C509,2
1995,216,01,01.008,01.008.007600,01.008.007600.4,C509,2
1995,216,01,01.008,01.008.006600,01.008.006600.3,C509,2
1995,216,01,01.008,01.008.004200,01.008.004200.6,C509,2
1995,216,01,01.008,01.008.003700,01.008.003700.1,C509,2
1995,216,01,01.007,01.007.012400,01.007.012400.1,C509,2
1995,216,01,01.002,01.002.000300,01.002.000300.4,C509,2
1995,216,01,01.002,01.002.000500,01.002.000500.6,C509,2
1995,216,01,01.002,01.002.001900,01.002.001900.1,C509,2
1995,216,01,01.007,01.007.012000,01.007.012000.3,C509,2
1995,216,01,01.004,01.004.011700,01.004.011700.6,C509,2
1995,216,01,01.002,01.002.002200,01.002.002200.6,C509,2
1995,216,01,01.004,01.004.011200,01.004.011200.6,C509,2
1995,216,01,01.004,01.004.011600,01.004.011600.2,C509,2
1995,216,01,01.004,01.004.011600,01.004.011600.3,C509,2
1995,216,01,01.004,01.004.011700,01.004.011700.1,C509,2
1995,216,01,01.004,01.004.011900,01.004.011900.2,C509,2
1995,216,01,01.007,01.007.012000,01.007.012000.2,C509,2
1995,216,01,01.008,01.008.004100,01.008.004100.7,C509,2
1995,216,01,01.004,01.004.011500,01.004.011500.3,C509,2
1995,216,01,01.002,01.002.001800,01.002.001800.1,C509,2
1995,216,01,01.008,01.008.004800,01.008.004800.5,C509,2
1995,216,01,01.008,01.008.005000,01.008.005000.5,C509,2
1995,216,01,01.008,01.008.005700,01.008.005700.1,C509,2
1995,216,01,01.008,01.008.005900,01.008.005900.6,C509,2
1995,216,01,01.008,01.008.006800,01.008.006800.6,C509,2
1995,216,01,01.008,01.008.007400,01.008.007400.4,C509,2
1995,216,01,01.008,01.008.007600,01.008.007600.1,C509,2
1995,216,01,01.008,01.008.007600,01.008.007600.5,C509,2
1995,216,01,01.008,01.008.007900,01.008.007900.3,C509,2
1995,216,01,01.008,01.008.008700,01.008.008700.3,C509,2
1995,216,01,01.008,01.008.009300,01.008.009300.6,C509,2
1995,216,01,01.008,01.008.009700,01.008.009700.2,C509,2
1995,216,01,01.008,01.008.009900,01.008.009900.3,C509,2
1995,216,01,01.008,01.008.010300,01.008.010300.2,C509,2
1995,216,01,01.008,01.008.010500,01.008.010500.4,C509,2
1995,216,01,01.008,01.008.010700,01.008.010700.6,C509,2
1995,216,01,01.008,01.008.010900,01.008.010900.4,C509,2
1995,216,01,01.008,01.008.010900,01.008.010900.7,C509,2
1995,216,01,01.009,01.009.003100,01.009.003100.1,C509,2
1995,216,01,01.011,01.011.012900,01.011.012900.1,C509,2
1995,216,01,01.011,01.011.013800,01.011.013800.9,C509,2
1995,216,01,01.011,01.011.014800,01.011.014800.1,C509,2
1995,216,01,01.011,01.011.015500,01.011.015500.6,C509,2
1995,216,01,01.011,01.011.015600,01.011.015600.7,C509,2
1995,216,01,01.013,01.013.016000,01.013.016000.3,C509,2
1995,216,01,01.014,01.014.017200,01.014.017200.4,C509,2
1995,216,01,01.014,01.014.017200,01.014.017200.7,C509,2
1995,216,01,01.014,01.014.018600,01.014.018600.1,C509,2
