year,sahsu_grd_level4,ses,areatri1km,near_dist
2012,01.007.012300.1,2,0,23934.62
2012,01.007.012300.2,3,0,36910.67
2012,01.007.012400.1,3,0,33511.19
2012,01.007.012400.2,3,0,25723.05
2012,01.007.012400.3,2,0,26672.14
2012,01.007.012500.1,2,0,37391.32
2012,01.008.001000.1,4,0,9097.31
2012,01.008.001000.2,3,0,8019.17
2012,01.008.001000.3,2,0,8489.95
2012,01.008.001000.4,3,0,9066.89
2012,01.008.001000.5,4,0,9760.4
2012,01.008.001000.6,3,0,9952
2012,01.008.001000.7,4,0,9470.1
2012,01.008.001000.8,2,0,8810
2012,01.008.001000.9,1,0,10216.21
2012,01.008.002900.1,4,0,3719.42
2012,01.008.002900.2,3,0,3236.6
2012,01.008.002900.3,2,0,3716.67
2012,01.008.002900.4,3,0,4155.74
2012,01.008.002900.5,3,0,4305.12
2012,01.008.002900.6,4,0,3548.66
2012,01.008.002900.7,4,0,3985.96
2012,01.008.003500.1,3,1,8827.39
2012,01.008.003500.2,3,1,3754.45
2012,01.008.003500.3,4,1,2476.46
2012,01.008.003500.4,4,0,16075.41
2012,01.008.003600.1,5,0,13037.19
2012,01.008.003600.2,4,0,5924.64
2012,01.008.003600.3,4,0,5860.94
2012,01.008.003600.4,5,0,9868.97
2012,01.008.003700.1,2,0,4209.08
2012,01.008.003700.2,3,0,4043.21
2012,01.008.003700.3,3,0,4586.8
2012,01.008.003700.4,5,0,4987.3
2012,01.008.003700.5,4,0,3871.32
2012,01.008.003700.6,4,0,4236.11
2012,01.008.003700.7,3,0,3129.01
2012,01.008.003700.8,4,0,4659.98
2012,01.008.003700.9,4,0,2827.38
2012,01.008.003800.1,4,0,3729.63
2012,01.008.003800.2,4,0,4337.55
2012,01.008.003800.3,3,0,4940
2012,01.008.003800.4,4,0,2194.26
2012,01.008.003800.5,3,0,2691.2
2012,01.008.003800.6,4,0,3177.14
2012,01.008.003800.7,4,0,4745.87
2012,01.008.003800.8,3,0,3257.73
2012,01.008.003900.1,4,0,7983.19
2012,01.008.003900.2,2,0,6309.47
2012,01.008.003900.3,3,0,7456.98
2012,01.008.003900.4,4,0,8730.87
2012,01.008.003900.5,4,0,6927.24
2012,01.008.003900.6,4,0,7365.8
2012,01.008.003900.7,3,0,6614.2
2012,01.008.003900.8,5,0,8049.42
2012,01.008.003901.1,4,0,6550.08
2012,01.008.003901.2,4,0,8805.58
2012,01.008.003901.3,4,0,6870.47
2012,01.008.003901.4,4,0,5619.61
2012,01.008.003901.5,4,0,8082.18
2012,01.008.003901.6,3,0,6287.77
2012,01.008.003901.7,3,0,8682.33
2012,01.008.003901.9,2,0,8958.72
2012,01.008.004000.1,3,0,4349.23
2012,01.008.004000.2,2,0,5647.22
2012,01.008.004000.3,1,0,4365.6
2012,01.008.004000.4,2,0,6052.56
2012,01.008.004000.5,2,0,4772.46
2012,01.008.004000.6,1,0,3392.89
2012,01.008.004000.7,2,0,4074
2012,01.008.004100.1,2,0,4004.61
2012,01.008.004100.2,4,0,5416.02
2012,01.008.004100.3,4,0,5727.5
2012,01.008.004100.4,3,0,4621.77
2012,01.008.004100.5,4,0,4443
2012,01.008.004100.6,3,0,4798.3
2012,01.008.004100.7,3,0,4993.87
2012,01.008.004100.8,2,0,3953.47
2012,01.008.004200.1,2,0,6840.76
2012,01.008.004200.2,2,0,7432.89
2012,01.008.004200.3,2,0,7444.78
2012,01.008.004200.4,1,0,7245.19
2012,01.008.004200.5,2,0,6681.01
2012,01.008.004200.6,1,0,6638.91
2012,01.008.004300.1,3,0,8030.72
2012,01.008.004300.2,4,0,8585.38
2012,01.008.004300.3,2,0,7902.15
2012,01.008.004300.4,2,0,8240.16
2012,01.008.004300.5,3,0,8013.86
2012,01.008.004300.6,2,0,7310.31
2012,01.008.004300.7,2,0,6792.61
2012,01.008.004300.8,1,0,6674.09
2012,01.008.004400.1,1,0,10204.02
2012,01.008.004400.2,3,0,9532.69
2012,01.008.004400.3,3,0,9901.67
2012,01.008.004400.4,4,0,9240.64
2012,01.008.004400.5,3,0,8812.48
2012,01.008.004400.6,3,0,8989.49
2012,01.008.004400.7,3,0,8370.89
2012,01.008.004400.8,3,0,8554.5
2012,01.008.004500.1,3,0,7672.41
2012,01.008.004500.2,3,0,7927.05
2012,01.008.004500.3,4,0,8129.39
2012,01.008.004500.4,4,0,8251.59
2012,01.008.004500.5,3,0,7474.85
2012,01.008.004500.6,3,0,7148.06
2012,01.008.004500.7,3,0,7077.95
2012,01.008.004600.1,3,0,5838.04
2012,01.008.004600.2,4,0,6036.04
2012,01.008.004600.3,2,0,4957.82
2012,01.008.004600.4,5,0,5114.07
2012,01.008.004600.5,5,0,5288.17
2012,01.008.004600.6,3,0,4137.57
2012,01.008.004600.7,2,0,4316.57
2012,01.008.004600.8,1,0,4527.92
2012,01.008.004700.1,3,0,6538.39
2012,01.008.004700.2,1,0,6784.69
2012,01.008.004700.3,3,0,6312.72
2012,01.008.004700.4,1,0,5516.41
2012,01.008.004700.5,2,0,5768.63
2012,01.008.004700.6,3,0,6040.69
2012,01.008.004700.7,3,0,4787.74
2012,01.008.004700.8,1,0,5072.52
2012,01.008.004700.9,2,0,5383.58
2012,01.008.004800.1,2,0,7148.15
2012,01.008.004800.2,4,0,7399.5
2012,01.008.004800.3,2,0,7699.82
2012,01.008.004800.4,1,0,6348.72
2012,01.008.004800.5,1,0,6682.41
2012,01.008.004800.6,4,0,7027.59
2012,01.008.004800.7,2,0,5738.06
2012,01.008.004800.8,2,0,6476.47
2012,01.008.004800.9,1,0,6104.9
2012,01.008.004900.1,1,0,8931.29
2012,01.008.004900.2,2,0,8039.01
2012,01.008.004900.3,2,0,8819.01
2012,01.008.004900.4,3,0,9468.91
2012,01.008.004900.5,4,0,8395.03
2012,01.008.004900.6,2,0,9031.58
2012,01.008.005000.1,2,0,7388.41
2012,01.008.005000.2,2,0,7778.13
2012,01.008.005000.3,2,0,6863.72
2012,01.008.005000.4,3,0,7260.26
2012,01.008.005000.5,3,0,7730.78
2012,01.008.005000.6,2,0,7785.23
2012,01.008.005000.7,2,0,6851.74
2012,01.008.005000.8,2,0,7282.75
2012,01.008.005100.1,3,0,11411.65
2012,01.008.005100.2,3,0,12986.44
2012,01.008.005100.3,2,0,12307.28
2012,01.008.005100.4,1,0,12228.77
2012,01.008.005100.5,5,0,11323.24
2012,01.008.005100.6,4,0,10589.17
2012,01.008.005200.1,4,0,10426.5
2012,01.008.005200.2,1,0,10816.21
2012,01.008.005200.3,3,0,10433.98
2012,01.008.005200.4,4,0,10083.2
2012,01.008.005200.5,3,0,10091.89
2012,01.008.005200.6,1,0,9396.35
2012,01.008.005200.7,2,0,9450.41
2012,01.008.005300.1,3,0,8648.68
2012,01.008.005300.2,3,0,8726.71
2012,01.008.005300.3,3,0,8724.09
2012,01.008.005300.4,4,0,7975.54
2012,01.008.005300.5,3,0,7161.3
2012,01.008.005300.6,2,0,7325.26
2012,01.008.005300.7,2,0,7858.52
2012,01.008.005300.8,4,0,8452.27
2012,01.008.005400.1,2,0,7692.33
2012,01.008.005400.2,5,0,7366.75
2012,01.008.005400.3,5,0,7245.52
2012,01.008.005400.4,2,0,6847.56
2012,01.008.005400.5,4,0,6286.37
2012,01.008.005500.1,4,0,6748.83
2012,01.008.005500.2,3,0,6882.64
2012,01.008.005500.3,3,0,6651.36
2012,01.008.005500.4,5,0,6423.37
2012,01.008.005500.5,5,0,6122.36
2012,01.008.005500.6,5,0,5870.58
2012,01.008.005500.7,4,0,5623.41
2012,01.008.005600.1,2,0,4386.21
2012,01.008.005600.2,2,0,6099.05
2012,01.008.005600.3,2,0,5334.07
2012,01.008.005600.4,3,0,4849.57
2012,01.008.005600.5,5,0,3825.69
2012,01.008.005600.6,5,0,5361.95
2012,01.008.005700.1,4,0,6035.35
2012,01.008.005700.2,4,0,5238.5
2012,01.008.005700.3,5,0,4617.65
2012,01.008.005700.4,3,0,6391.44
2012,01.008.005700.5,2,0,5993.43
2012,01.008.005700.6,1,0,5188.36
2012,01.008.005700.7,1,0,5580.91
2012,01.008.005800.1,3,0,4578.18
2012,01.008.005800.2,3,0,3737.13
2012,01.008.005800.3,1,0,5231.56
2012,01.008.005800.4,2,0,3569.84
2012,01.008.005800.5,4,0,4124.02
2012,01.008.005800.6,4,0,5267.55
2012,01.008.005900.1,3,1,2229.31
2012,01.008.005900.2,3,0,3759.61
2012,01.008.005900.3,1,0,2963.62
2012,01.008.005900.4,2,1,582.99
2012,01.008.005900.5,1,1,468.77
2012,01.008.005900.6,3,0,2109.37
2012,01.008.005900.7,2,1,1345.39
2012,01.008.005900.8,3,0,2792.32
2012,01.008.006000.1,2,0,7897.69
2012,01.008.006000.2,1,0,5586.14
2012,01.008.006000.3,1,0,5883.09
2012,01.008.006000.4,2,0,4118.72
2012,01.008.006000.5,1,0,4496.12
2012,01.008.006000.6,1,0,6270.74
2012,01.008.006000.7,3,0,4031.07
2012,01.008.006100.1,2,0,3376.72
2012,01.008.006100.2,1,0,4508.84
2012,01.008.006100.3,2,0,3593.68
2012,01.008.006100.4,3,0,3847.48
2012,01.008.006100.5,4,0,2737.33
2012,01.008.006100.6,4,0,2997.01
2012,01.008.006100.7,2,0,2155.57
2012,01.008.006100.8,1,0,3131.24
2012,01.008.006200.1,3,0,5857.08
2012,01.008.006200.2,2,0,4264.52
2012,01.008.006200.3,2,0,3644.2
2012,01.008.006200.4,2,0,5061.66
2012,01.008.006200.5,3,0,3527.98
2012,01.008.006200.6,3,0,2979.14
2012,01.008.006300.1,4,0,4677.2
2012,01.008.006300.2,3,0,5508.67
2012,01.008.006300.3,5,0,5984.07
2012,01.008.006300.4,3,0,5137.64
2012,01.008.006300.5,4,0,5520.25
2012,01.008.006300.6,3,0,4596.22
2012,01.008.006300.7,3,0,5982.65
2012,01.008.006400.1,3,0,7985.91
2012,01.008.006400.2,3,0,7003.45
2012,01.008.006400.3,2,0,6413.25
2012,01.008.006400.4,1,0,7496.05
2012,01.008.006400.5,1,0,8507.1
2012,01.008.006400.6,1,0,6930.95
2012,01.008.006400.7,2,0,6155.43
2012,01.008.006500.1,2,0,8103.45
2012,01.008.006500.2,2,0,9093.43
2012,01.008.006500.3,3,0,7962.68
2012,01.008.006500.4,1,0,9063.75
2012,01.008.006500.5,2,0,7750.51
2012,01.008.006500.6,3,0,8461.17
2012,01.008.006500.7,2,0,7822.47
2012,01.008.006600.1,2,0,6044.38
2012,01.008.006600.2,1,0,6826.93
2012,01.008.006600.3,3,0,6863.17
2012,01.008.006600.4,4,0,6074.92
2012,01.008.006600.5,2,0,6109.91
2012,01.008.006600.6,5,0,6901.22
2012,01.008.006600.7,2,0,6285.91
2012,01.008.006600.8,3,0,7016.47
2012,01.008.006700.1,5,0,1654.6
2012,01.008.006700.2,3,0,2026.51
2012,01.008.006700.3,4,0,1320.19
2012,01.008.006700.4,4,0,1792.05
2012,01.008.006700.5,3,0,1918.49
2012,01.008.006700.6,3,0,2803.77
2012,01.008.006800.1,4,0,2433.41
2012,01.008.006800.2,2,0,2551.48
2012,01.008.006800.3,4,0,2755.64
2012,01.008.006800.4,4,0,2273.55
2012,01.008.006800.5,5,0,2702.41
2012,01.008.006800.6,4,0,3118.75
2012,01.008.006900.1,5,0,4818.05
2012,01.008.006900.2,1,0,5431.92
2012,01.008.006900.3,4,0,4436.35
2012,01.008.006900.4,4,0,4896.16
2012,01.008.006900.5,4,0,5285.04
2012,01.008.006900.6,2,0,5575.56
2012,01.008.007000.1,3,0,9179.2
2012,01.008.007000.2,2,0,9628.67
2012,01.008.007000.3,2,0,7337.6
2012,01.008.007000.4,1,0,7859.79
2012,01.008.007000.5,2,0,8424.96
2012,01.008.007000.6,1,0,7991.23
2012,01.008.007000.7,2,0,8973.9
2012,01.008.007100.1,3,0,5246.53
2012,01.008.007100.2,2,0,6081.9
2012,01.008.007100.3,1,0,6644.4
2012,01.008.007100.4,2,0,7043.73
2012,01.008.007100.5,5,0,5684.29
2012,01.008.007100.6,4,0,6351.33
2012,01.008.007100.7,1,0,7658.39
2012,01.008.007200.1,2,1,1110.75
2012,01.008.007200.2,2,0,2311.96
2012,01.008.007200.3,2,0,3312.76
2012,01.008.007200.4,3,0,3508.59
2012,01.008.007200.5,2,0,2786.72
2012,01.008.007200.6,4,0,3281.64
2012,01.008.007300.1,3,0,2280.84
2012,01.008.007300.2,3,0,2627.49
2012,01.008.007300.3,1,0,2362.17
2012,01.008.007300.4,1,0,3234.43
2012,01.008.007300.5,1,0,3670.77
2012,01.008.007300.6,3,0,4252.81
2012,01.008.007300.7,2,0,4075.65
2012,01.008.007400.1,1,0,3796.01
2012,01.008.007400.2,3,0,3636.67
2012,01.008.007400.3,3,0,4377.16
2012,01.008.007400.4,2,0,4430.13
2012,01.008.007400.5,4,0,4629.22
2012,01.008.007400.6,3,0,5264.18
2012,01.008.007400.7,2,0,4958.05
2012,01.008.007400.8,3,0,5725.71
2012,01.008.007500.1,3,0,4376.1
2012,01.008.007500.2,2,0,5116.88
2012,01.008.007500.3,2,0,6263.13
2012,01.008.007500.4,3,0,6172.11
2012,01.008.007500.5,2,0,6935.41
2012,01.008.007500.6,3,0,5781.25
2012,01.008.007500.7,3,0,5838.11
2012,01.008.007500.8,4,0,6443.02
2012,01.008.007600.1,5,0,7164.77
2012,01.008.007600.2,4,0,7434.94
2012,01.008.007600.3,4,0,6222.78
2012,01.008.007600.4,3,0,7324.78
2012,01.008.007600.5,4,0,6954.08
2012,01.008.007600.6,2,0,7904.42
2012,01.008.007600.7,4,0,6802.33
2012,01.008.007600.8,2,0,8233.59
2012,01.008.007700.1,3,0,5332.18
2012,01.008.007700.2,3,0,5470.75
2012,01.008.007700.3,3,0,5261.59
2012,01.008.007700.4,4,0,4579.05
2012,01.008.007700.5,3,0,4144.28
2012,01.008.007700.6,5,0,4003.8
2012,01.008.007700.7,3,0,3874.83
2012,01.008.007800.1,5,0,4855.78
2012,01.008.007800.2,3,0,4952
2012,01.008.007800.3,3,0,4714.57
2012,01.008.007800.4,2,0,4239.53
2012,01.008.007800.5,2,0,3914.9
2012,01.008.007800.6,4,0,4023.83
2012,01.008.007800.7,3,0,3596.4
2012,01.008.007800.8,2,0,3002.08
2012,01.008.007900.1,1,0,5656.84
2012,01.008.007900.2,3,0,4856.59
2012,01.008.007900.3,1,0,5069.52
2012,01.008.007900.4,3,0,4058.78
2012,01.008.008000.1,1,0,3905.93
2012,01.008.008000.2,2,0,4994.99
2012,01.008.008000.3,1,0,4693.34
2012,01.008.008000.4,1,0,4340.88
2012,01.008.008000.5,1,0,4331.9
2012,01.008.008000.6,1,0,3945.71
2012,01.008.008000.7,1,0,4440.7
2012,01.008.008100.1,1,0,2748.19
2012,01.008.008100.2,1,0,3167.9
2012,01.008.008100.3,2,0,3250.3
2012,01.008.008100.4,1,0,4197.84
2012,01.008.008100.5,1,0,3600.73
2012,01.008.008100.6,2,0,3867.24
2012,01.008.008100.7,1,0,2414.02
2012,01.008.008200.1,2,0,3228.81
2012,01.008.008200.2,1,0,3806.94
2012,01.008.008200.3,2,0,3135.85
2012,01.008.008200.4,3,0,2728.29
2012,01.008.008200.5,1,0,1982.82
2012,01.008.008200.6,2,0,1601.59
2012,01.008.008200.7,2,1,1372.34
2012,01.008.008300.1,4,0,3210.22
2012,01.008.008300.2,1,0,3311.33
2012,01.008.008300.3,3,0,2441.41
2012,01.008.008300.4,3,0,2614.34
2012,01.008.008300.5,3,0,1588.13
2012,01.008.008300.6,3,0,1635.94
2012,01.008.008300.7,3,1,791.35
2012,01.008.008300.8,1,1,924.92
2012,01.008.008400.1,2,0,3226.55
2012,01.008.008400.2,3,0,2728.58
2012,01.008.008400.3,4,1,1720.42
2012,01.008.008400.4,2,0,2238.22
2012,01.008.008400.5,1,0,2627.75
2012,01.008.008400.6,3,0,3312.21
2012,01.008.008400.7,2,0,2583.19
2012,01.008.008500.1,3,1,1465.35
2012,01.008.008500.2,2,0,1976.17
2012,01.008.008500.3,1,0,2184.6
2012,01.008.008500.4,3,1,517.85
2012,01.008.008500.5,4,1,1016.91
2012,01.008.008500.6,1,1,1149.3
2012,01.008.008500.7,4,0,1792.24
2012,01.008.008500.8,4,0,2211.34
2012,01.008.008600.1,3,0,4147.25
2012,01.008.008600.2,3,0,4741.44
2012,01.008.008600.3,3,0,3122.08
2012,01.008.008600.4,2,0,3555.68
2012,01.008.008600.5,1,0,4621.92
2012,01.008.008600.6,2,0,2546.19
2012,01.008.008700.1,2,0,5014.22
2012,01.008.008700.2,4,0,5376.85
2012,01.008.008700.3,3,0,5075.8
2012,01.008.008700.4,1,0,5708.51
2012,01.008.008700.5,1,0,6178.84
2012,01.008.008700.6,2,0,5824.69
2012,01.008.008700.7,1,0,6912.59
2012,01.008.008700.8,3,0,7356.29
2012,01.008.008800.1,4,0,4501.68
2012,01.008.008800.2,4,0,3323.68
2012,01.008.008800.3,4,0,2528.74
2012,01.008.008800.4,3,0,4107.81
2012,01.008.008800.5,3,0,4280.21
2012,01.008.008800.6,2,0,4951.84
2012,01.008.008900.1,4,0,2673.87
2012,01.008.008900.2,3,0,3495.49
2012,01.008.008900.3,1,0,2408.65
2012,01.008.008900.4,2,0,2726.56
2012,01.008.008900.5,2,0,3298.61
2012,01.008.008900.6,3,0,3737.28
2012,01.008.008900.7,3,0,4084.79
2012,01.008.009000.1,3,0,6159.34
2012,01.008.009000.2,3,0,4449.32
2012,01.008.009000.3,2,0,5331.77
2012,01.008.009000.4,2,0,7497.57
2012,01.008.009000.5,2,0,4814.16
2012,01.008.009000.6,3,0,7301.79
2012,01.008.009000.7,1,0,7805.17
2012,01.008.009000.8,2,0,7321.02
2012,01.008.009100.1,2,0,4592.81
2012,01.008.009100.2,4,0,4077.75
2012,01.008.009100.3,4,0,4335.41
2012,01.008.009100.4,1,0,7382.87
2012,01.008.009100.5,1,0,5921.11
2012,01.008.009100.6,4,0,10077.31
2012,01.008.009100.7,1,0,6807.59
2012,01.008.009200.1,2,0,3609.75
2012,01.008.009200.2,3,0,4066.16
2012,01.008.009200.3,3,0,3978.71
2012,01.008.009200.4,3,0,4417.57
2012,01.008.009200.5,3,0,5417.13
2012,01.008.009200.6,3,0,5524.9
2012,01.008.009200.7,3,0,6953.09
2012,01.008.009200.8,1,0,7420.92
2012,01.008.009300.1,4,0,5666.06
2012,01.008.009300.2,2,0,5943.81
2012,01.008.009300.3,2,0,5615.89
2012,01.008.009300.4,3,0,6859.03
2012,01.008.009300.5,2,0,7533.94
2012,01.008.009300.6,4,0,7328.11
2012,01.008.009300.7,3,0,7884.64
2012,01.008.009300.8,1,0,8263.59
2012,01.008.009400.1,3,0,9362.71
2012,01.008.009400.2,1,0,9468.51
2012,01.008.009400.3,3,0,10100.95
2012,01.008.009400.4,2,0,10236.53
2012,01.008.009400.5,4,0,12123.14
2012,01.008.009400.6,3,0,11810.25
2012,01.008.009400.7,2,0,11756.76
2012,01.008.009400.8,3,0,11838.33
2012,01.008.009400.9,3,0,13790.77
2012,01.008.009401.1,3,0,13773.36
2012,01.008.009401.2,3,0,13816.53
2012,01.008.009401.3,1,0,13410.68
2012,01.008.009401.4,5,0,14859.26
2012,01.008.009500.1,3,0,6909.7
2012,01.008.009500.2,4,0,6570.97
2012,01.008.009500.3,1,0,9152.88
2012,01.008.009500.4,3,0,7643.36
2012,01.008.009500.5,4,0,9177.75
2012,01.008.009500.6,3,0,11029.08
2012,01.008.009500.7,5,0,10842.18
2012,01.008.009500.8,5,0,12292.19
2012,01.008.009500.9,4,0,12618.45
2012,01.008.009600.1,4,0,7663.65
2012,01.008.009600.2,4,0,7715.28
2012,01.008.009600.3,4,0,8014.44
2012,01.008.009600.4,3,0,8115.73
2012,01.008.009600.5,3,0,8898.13
2012,01.008.009600.6,1,0,8380.31
2012,01.008.009600.7,1,0,8739
2012,01.008.009600.8,2,0,8474.33
2012,01.008.009600.9,4,0,9222.57
2012,01.008.009700.1,4,0,8700.66
2012,01.008.009700.2,1,0,10590.52
2012,01.008.009700.3,2,0,9433.53
2012,01.008.009700.4,5,0,9026.75
2012,01.008.009700.5,2,0,8391.37
2012,01.008.009700.6,5,0,8157.98
2012,01.008.009700.7,5,0,8918.73
2012,01.008.009700.8,4,0,9608.41
2012,01.008.009800.1,1,0,13604.64
2012,01.008.009800.2,1,0,11342.95
2012,01.008.009800.3,2,0,12491.31
2012,01.008.009800.4,1,0,11811.68
2012,01.008.009800.5,4,0,13274.77
2012,01.008.009800.6,3,0,15178.21
2012,01.008.009800.7,3,0,14050.79
2012,01.008.009900.1,1,0,9736.64
2012,01.008.009900.2,3,0,10323.78
2012,01.008.009900.3,3,0,10883.04
2012,01.008.009900.4,3,0,9575.73
2012,01.008.009900.5,2,0,10341.8
2012,01.008.009900.6,4,0,11340.55
2012,01.008.009900.7,3,0,12142.6
2012,01.008.009900.8,1,0,11799.55
2012,01.008.010100.1,1,0,9671.7
2012,01.008.010100.2,3,0,10840.58
2012,01.008.010100.3,1,0,10942.56
2012,01.008.010100.4,3,0,10415.8
2012,01.008.010100.5,1,0,11756.45
2012,01.008.010100.6,1,0,11762.17
2012,01.008.010200.1,1,0,12387.95
2012,01.008.010200.2,2,0,13169.62
2012,01.008.010200.3,2,0,12998.29
2012,01.008.010200.4,3,0,13345.84
2012,01.008.010200.5,3,0,14627.88
2012,01.008.010200.6,1,0,13478.99
2012,01.008.010200.7,3,0,14055.27
2012,01.008.010200.8,4,0,15162.7
2012,01.008.010300.1,2,0,10952.86
2012,01.008.010300.2,2,0,11685.83
2012,01.008.010300.3,2,0,9942.32
2012,01.008.010300.4,2,0,10600.2
2012,01.008.010300.5,3,0,10604.02
2012,01.008.010300.6,3,0,11045.99
2012,01.008.010300.7,2,0,11328.54
2012,01.008.010300.8,2,0,11919.78
2012,01.008.010300.9,2,0,11501.51
2012,01.008.010400.1,4,0,12224.95
2012,01.008.010400.2,1,0,12769.71
2012,01.008.010400.3,4,0,11686.7
2012,01.008.010400.4,4,0,12662.43
2012,01.008.010400.5,4,0,13045.66
2012,01.008.010400.6,1,0,12628.68
2012,01.008.010400.7,1,0,13760.81
2012,01.008.010400.8,1,0,13199.35
2012,01.008.010500.1,4,0,12223.31
2012,01.008.010500.2,4,0,12525.08
2012,01.008.010500.3,4,0,13241.85
2012,01.008.010500.4,3,0,12597.43
2012,01.008.010500.5,1,0,13169.67
2012,01.008.010500.6,3,0,13762.62
2012,01.008.010500.7,2,0,14499.32
2012,01.008.010500.8,2,0,13984.81
2012,01.008.010500.9,3,0,14941.21
2012,01.008.010600.1,1,0,15942.11
2012,01.008.010600.2,4,0,17256.73
2012,01.008.010600.3,4,0,16333.19
2012,01.008.010600.4,1,0,15131.71
2012,01.008.010600.5,2,0,14542.21
2012,01.008.010600.6,2,0,16816.81
2012,01.008.010600.7,1,0,16031.92
2012,01.008.010700.1,3,0,12468.93
2012,01.008.010700.2,5,0,13181.97
2012,01.008.010700.3,5,0,14302.15
2012,01.008.010700.4,2,0,13751.91
2012,01.008.010700.5,3,0,15257.13
2012,01.008.010700.6,4,0,15341.45
2012,01.008.010700.7,2,0,14671.62
2012,01.008.010700.8,5,0,14141.9
2012,01.008.010700.9,4,0,16185.2
2012,01.008.010800.1,2,0,19795.32
2012,01.008.010800.2,4,0,14959.62
2012,01.008.010800.3,5,0,14615.52
2012,01.008.010900.1,2,0,14956.9
2012,01.008.010900.2,1,0,16007.61
2012,01.008.010900.3,3,0,16645.05
2012,01.008.010900.4,2,0,17551.31
2012,01.008.010900.5,1,0,18555.57
2012,01.008.010900.6,4,0,17724.69
2012,01.008.010900.7,1,0,14534.37
2012,01.008.011000.1,4,0,17342.83
2012,01.008.011000.2,2,0,19455.25
2012,01.008.011000.3,2,0,16475.9
2012,01.008.011000.4,3,0,18590.52
2012,01.009.002700.1,1,0,18143.6
2012,01.009.002700.2,2,0,26731.59
2012,01.009.002700.3,2,0,27280.5
2012,01.009.002700.4,2,0,18002.15
2012,01.009.002700.5,2,0,16039.37
2012,01.009.002800.1,1,0,33723.37
2012,01.009.002800.2,2,0,31382.57
2012,01.009.002800.3,2,0,34753.92
2012,01.009.002800.4,2,0,30803.16
2012,01.009.002800.5,3,0,33513.54
2012,01.009.002900.1,4,0,36294.11
2012,01.009.002900.2,3,0,34247.33
2012,01.009.002900.3,4,0,32866.44
2012,01.009.003000.1,3,0,46605.67
2012,01.009.003100.1,4,0,21001.41
2012,01.009.003100.2,1,0,17329.65
2012,01.009.003100.3,3,0,7921.13
2012,01.009.003200.1,2,0,27094.3
2012,01.009.003200.2,4,0,28125.15
2012,01.009.003200.3,2,0,30689.17
2012,01.009.003200.4,3,0,32186.86
2012,01.009.003200.5,4,0,30374.15
2012,01.009.003200.6,2,0,29117.9
2012,01.011.012600.1,1,0,17898.27
2012,01.011.012600.2,4,0,15301.97
2012,01.011.012600.3,5,0,17493.12
2012,01.011.012600.4,3,0,14233.46
2012,01.011.012700.1,1,0,15340.74
2012,01.011.012700.2,3,0,9892.09
2012,01.011.012700.3,2,0,11547.92
2012,01.011.012800.1,1,0,5260.1
2012,01.011.012800.2,3,0,8035.13
2012,01.011.012800.3,3,0,6630.98
2012,01.011.012800.4,3,0,5622.71
2012,01.011.012800.5,2,1,2344.78
2012,01.011.012800.6,1,1,3037.44
2012,01.011.012800.7,1,0,3804.08
2012,01.011.012900.1,1,0,17130.96
2012,01.011.012900.2,3,0,13839.61
2012,01.011.012900.3,3,0,11381.62
2012,01.011.012900.4,2,0,11637.32
2012,01.011.012900.5,1,0,12689.32
2012,01.011.012900.6,2,0,14120.67
2012,01.011.012900.7,4,0,13206.13
2012,01.011.012900.8,3,0,10855.01
2012,01.011.013000.1,2,0,10326.08
2012,01.011.013000.2,2,0,9348.74
2012,01.011.013000.3,2,0,8531.03
2012,01.011.013000.4,2,0,7263.61
2012,01.011.013000.5,2,0,8188.55
2012,01.011.013000.6,2,0,9319.15
2012,01.011.013000.7,2,0,9440.69
2012,01.011.013000.8,4,0,6386.34
2012,01.011.013100.1,1,0,12456.75
2012,01.011.013100.2,1,0,10508.08
2012,01.011.013100.3,3,0,12277.42
2012,01.011.013100.4,2,0,12176.3
2012,01.011.013100.5,4,0,9135.44
2012,01.011.013100.6,4,0,11520.69
2012,01.011.013100.7,4,0,12348.6
2012,01.011.013100.8,3,0,7521.31
2012,01.011.013100.9,4,0,7746.6
2012,01.011.013200.1,2,0,7839.42
2012,01.011.013200.2,1,0,7455.67
2012,01.011.013200.3,2,0,6361.21
2012,01.011.013200.4,1,0,5308.75
2012,01.011.013200.5,1,0,3711.27
2012,01.011.013200.6,4,0,3332.54
2012,01.011.013300.1,2,0,4407.77
2012,01.011.013300.2,1,0,6783.43
2012,01.011.013300.3,2,0,7845.12
2012,01.011.013300.4,4,0,5848.41
2012,01.011.013300.5,1,0,6279.21
2012,01.011.013300.6,3,0,5261.53
2012,01.011.013300.7,3,0,3818.01
2012,01.011.013300.8,2,0,3719.66
2012,01.011.013300.9,2,0,2533.12
2012,01.011.013400.1,3,0,2917.13
2012,01.011.013400.2,3,0,1879.51
2012,01.011.013400.3,3,0,1492.42
2012,01.011.013400.4,2,1,792.17
2012,01.011.013400.5,3,0,1567.59
2012,01.011.013400.6,1,0,2136.15
2012,01.011.013400.7,2,1,1242.54
2012,01.011.013400.8,4,1,358.28
2012,01.011.013500.1,3,0,2485.39
2012,01.011.013500.2,4,1,1662.83
2012,01.011.013500.3,2,0,2521.38
2012,01.011.013500.4,2,0,3326.94
2012,01.011.013500.5,4,0,3575.33
2012,01.011.013500.6,2,0,4352.59
2012,01.011.013500.7,1,0,4103.84
2012,01.011.013500.8,5,0,4133.41
2012,01.011.013600.1,4,0,4901.34
2012,01.011.013600.2,2,0,5727.25
